Id,Tempo (ms),RSSI (dBm),Checksum (bool),Lat (deg),Lon (deg),Alt (m),Hora,Min,Seg,Temp (Celsius),Pres (Pa),Hum (%),Ax (m/s2),Ay (m/s2),Az (m/s2)
261,28683,-85,1,-23.2125,-45.8667,730.5,12,00,00,45.52,101325,45,0.11,0.42,9.98
262,28792,-85,1,-23.2125,-45.8667,731.0,12,00,00,45.71,101325,45,0.07,0.45,9.98
263,28903,-85,1,-23.2125,-45.8667,731.5,12,00,00,45.57,101325,45,0.10,0.46,10.03
264,29012,-85,1,-23.2125,-45.8667,732.0,12,00,00,45.52,101325,45,0.04,0.43,10.03
265,29123,-85,1,-23.2125,-45.8667,732.5,12,00,00,45.75,101325,45,0.08,0.47,10.01
266,29233,-85,1,-23.2125,-45.8667,733.0,12,00,00,45.52,101325,45,0.08,0.44,10.05
267,29342,-85,1,-23.2125,-45.8667,733.5,12,00,00,45.75,101325,45,0.10,0.45,9.97
268,29453,-85,1,-23.2125,-45.8667,734.0,12,00,00,45.75,101325,45,0.09,0.48,10.00
269,29562,-85,1,-23.2125,-45.8667,734.5,12,00,00,45.57,101325,45,0.11,0.45,10.02
270,29673,-85,1,-23.2125,-45.8667,735.0,12,00,00,45.38,101325,45,0.09,0.46,10.00
271,29783,-85,1,-23.2125,-45.8667,735.5,12,00,00,45.75,101325,45,0.08,0.48,10.04
272,29893,-85,1,-23.2125,-45.8667,736.0,12,00,00,45.52,101325,45,0.08,0.49,10.09
273,30003,-85,1,-23.2125,-45.8667,736.5,12,00,00,45.61,101325,45,0.06,0.48,9.99
274,30112,-85,1,-23.2125,-45.8667,737.0,12,00,00,45.38,101325,45,0.11,0.44,10.00
275,30223,-85,1,-23.2125,-45.8667,737.5,12,00,00,45.75,101325,45,0.05,0.46,9.98
276,30332,-85,1,-23.2125,-45.8667,738.0,12,00,00,45.85,101325,45,0.05,0.43,9.98
277,30443,-85,1,-23.2125,-45.8667,738.5,12,00,00,45.71,101325,45,0.09,0.52,9.96
278,30553,-85,1,-23.2125,-45.8667,739.0,12,00,00,45.57,101325,45,0.04,0.47,10.06
279,30662,-85,1,-23.2125,-45.8667,739.5,12,00,00,45.57,101325,45,0.08,0.45,10.04
280,30773,-85,1,-23.2125,-45.8667,740.0,12,00,00,45.57,101325,45,0.07,0.48,10.00
281,30882,-85,1,-23.2125,-45.8667,740.5,12,00,00,45.75,101325,45,0.05,0.45,9.98
282,30993,-85,1,-23.2125,-45.8667,741.0,12,00,00,45.61,101325,45,0.10,0.51,9.99
283,31102,-85,1,-23.2125,-45.8667,741.5,12,00,00,45.71,101325,45,0.06,0.43,10.00
284,31212,-85,1,-23.2125,-45.8667,742.0,12,00,00,45.24,101325,45,0.09,0.46,10.02
285,31323,-85,1,-23.2125,-45.8667,742.5,12,00,00,45.52,101325,45,0.10,0.45,10.00
286,31432,-85,1,-23.2125,-45.8667,743.0,12,00,00,45.24,101325,45,0.07,0.48,10.00
287,31543,-85,1,-23.2125,-45.8667,743.5,12,00,00,45.57,101325,45,0.06,0.52,10.04
288,31652,-85,1,-23.2125,-45.8667,744.0,12,00,00,45.52,101325,45,0.04,0.44,10.08
289,31763,-85,1,-23.2125,-45.8667,744.5,12,00,00,45.33,101325,45,0.07,0.41,10.01
290,31873,-85,1,-23.2125,-45.8667,745.0,12,00,00,45.61,101325,45,0.10,0.43,9.97
291,31982,-85,1,-23.2125,-45.8667,745.5,12,00,00,45.61,101325,45,0.09,0.50,10.01
292,32093,-85,1,-23.2125,-45.8667,746.0,12,00,00,45.57,101325,45,0.05,0.48,10.02
293,32202,-85,1,-23.2125,-45.8667,746.5,12,00,00,45.71,101325,45,0.07,0.44,10.06
294,32313,-85,1,-23.2125,-45.8667,747.0,12,00,00,45.61,101325,45,0.06,0.47,10.01
295,32422,-85,1,-23.2125,-45.8667,747.5,12,00,00,45.57,101325,45,0.04,0.43,10.00
296,32533,-85,1,-23.2125,-45.8667,748.0,12,00,00,45.61,101325,45,0.09,0.42,9.97
297,32643,-85,1,-23.2125,-45.8667,748.5,12,00,00,45.89,101325,45,0.05,0.44,9.93
298,32752,-85,1,-23.2125,-45.8667,749.0,12,00,00,45.85,101325,45,0.07,0.45,10.04
299,32863,-85,1,-23.2125,-45.8667,749.5,12,00,00,45.57,101325,45,0.08,0.48,9.92
300,32972,-85,1,-23.2125,-45.8667,750.0,12,00,00,45.33,101325,45,0.09,0.41,10.03
301,33083,-85,1,-23.2125,-45.8667,750.5,12,00,00,45.61,101325,45,0.09,0.49,10.03
302,33192,-85,1,-23.2125,-45.8667,751.0,12,00,00,45.89,101325,45,0.07,0.49,10.05
303,33303,-85,1,-23.2125,-45.8667,751.5,12,00,00,45.42,101325,45,0.08,0.45,10.02
304,33413,-85,1,-23.2125,-45.8667,752.0,12,00,00,45.71,101325,45,0.06,0.46,9.99
305,33522,-85,1,-23.2125,-45.8667,752.5,12,00,00,45.61,101325,45,0.04,0.47,10.03
306,33633,-85,1,-23.2125,-45.8667,753.0,12,00,00,45.61,101325,45,0.07,0.48,10.06
307,33742,-85,1,-23.2125,-45.8667,753.5,12,00,00,45.57,101325,45,0.07,0.47,10.04
308,33853,-85,1,-23.2125,-45.8667,754.0,12,00,00,45.57,101325,45,0.10,0.44,10.00
309,33963,-85,1,-23.2125,-45.8667,754.5,12,00,00,45.57,101325,45,0.04,0.45,9.98
310,34073,-85,1,-23.2125,-45.8667,755.0,12,00,00,45.52,101325,45,0.09,0.43,9.94
311,34183,-85,1,-23.2125,-45.8667,755.5,12,00,00,45.75,101325,45,0.06,0.50,9.96
312,34292,-85,1,-23.2125,-45.8667,756.0,12,00,00,45.71,101325,45,0.01,0.42,10.00
313,34403,-85,1,-23.2125,-45.8667,756.5,12,00,00,45.57,101325,45,0.11,0.46,10.02
314,34512,-85,1,-23.2125,-45.8667,757.0,12,00,00,45.57,101325,45,0.03,0.42,10.03
315,34623,-85,1,-23.2125,-45.8667,757.5,12,00,00,45.57,101325,45,0.07,0.46,9.99
316,34733,-85,1,-23.2125,-45.8667,758.0,12,00,00,45.71,101325,45,0.03,0.42,10.06
317,34842,-85,1,-23.2125,-45.8667,758.5,12,00,00,45.38,101325,45,0.03,0.44,10.06
318,34953,-85,1,-23.2125,-45.8667,759.0,12,00,00,45.57,101325,45,0.06,0.43,10.01
319,35062,-85,1,-23.2125,-45.8667,759.5,12,00,00,45.61,101325,45,-0.82,-1.11,11.16
320,35173,-85,1,-23.2125,-45.8667,760.0,12,00,00,45.61,101325,45,0.20,1.13,9.85
321,35282,-85,1,-23.2125,-45.8667,760.5,12,00,00,45.71,101325,45,-0.56,0.97,10.08
322,35393,-85,1,-23.2125,-45.8667,761.0,12,00,00,45.75,101325,45,-0.19,-1.01,10.61
323,35503,-85,1,-23.2125,-45.8667,761.5,12,00,00,45.75,101325,45,1.89,-0.99,9.51
324,35613,-85,1,-23.2125,-45.8667,762.0,12,00,00,45.24,101325,45,2.30,-2.89,9.30
325,35723,-85,1,-23.2125,-45.8667,762.5,12,00,00,45.75,101325,45,-1.00,-1.55,12.84
326,35833,-85,1,-23.2125,-45.8667,763.0,12,00,00,45.57,101325,45,-0.10,-2.43,14.55
327,35944,-85,1,-23.2125,-45.8667,763.5,12,00,00,45.24,101325,45,3.01,-1.71,8.62
328,36054,-85,1,-23.2125,-45.8667,764.0,12,00,00,45.61,101325,45,-0.79,-1.08,9.66
329,36164,-85,1,-23.2125,-45.8667,764.5,12,00,00,45.61,101325,45,-1.60,-2.05,7.45
330,36274,-85,1,-23.2125,-45.8667,765.0,12,00,00,45.42,101325,45,1.62,-2.49,9.82
331,36384,-85,1,-23.2125,-45.8667,765.5,12,00,00,45.38,101325,45,2.75,-0.95,9.42
332,36494,-85,1,-23.2125,-45.8667,766.0,12,00,00,45.85,101325,45,0.69,-2.19,9.63
333,36603,-85,1,-23.2125,-45.8667,766.5,12,00,00,45.75,101325,45,0.09,-1.43,9.86
334,36714,-85,1,-23.2125,-45.8667,767.0,12,00,00,45.71,101325,45,0.62,-0.34,9.85
335,36824,-85,1,-23.2125,-45.8667,767.5,12,00,00,45.57,101325,45,0.19,-0.11,10.20
336,36934,-85,1,-23.2125,-45.8667,768.0,12,00,00,45.61,101325,45,-0.10,0.19,10.07
337,37044,-85,1,-23.2125,-45.8667,768.5,12,00,00,45.94,101325,45,-0.01,0.31,10.03
338,37154,-85,1,-23.2125,-45.8667,769.0,12,00,00,45.89,101325,45,-0.02,0.27,10.02
339,37264,-85,1,-23.2125,-45.8667,769.5,12,00,00,45.61,101325,45,0.00,0.25,10.01
340,37374,-85,1,-23.2125,-45.8667,770.0,12,00,00,45.75,101325,45,-0.04,0.28,9.99
341,37484,-85,1,-23.2125,-45.8667,770.5,12,00,00,45.85,101325,45,-0.00,0.29,10.01
342,37595,-85,1,-23.2125,-45.8667,771.0,12,00,00,45.52,101325,45,-0.01,0.32,10.03
343,37704,-85,1,-23.2125,-45.8667,771.5,12,00,00,45.52,101325,45,-0.01,0.31,9.95
344,37815,-85,1,-23.2125,-45.8667,772.0,12,00,00,45.89,101325,45,-0.02,0.31,10.03
345,37924,-85,1,-23.2125,-45.8667,772.5,12,00,00,45.57,101325,45,-0.04,0.32,9.96
346,38035,-85,1,-23.2125,-45.8667,773.0,12,00,00,45.75,101325,45,0.00,0.33,10.03
347,38145,-85,1,-23.2125,-45.8667,773.5,12,00,00,45.52,101325,45,-0.04,0.29,10.01
348,38255,-85,1,-23.2125,-45.8667,774.0,12,00,00,45.61,101325,45,-0.07,0.29,10.03
349,38365,-85,1,-23.2125,-45.8667,774.5,12,00,00,45.71,101325,45,-0.03,0.33,10.01
350,38475,-85,1,-23.2125,-45.8667,775.0,12,00,00,45.57,101325,45,-0.02,0.35,10.02
351,38585,-85,1,-23.2125,-45.8667,775.5,12,00,00,45.75,101325,45,-0.01,0.33,10.02
352,38695,-85,1,-23.2125,-45.8667,776.0,12,00,00,45.52,101325,45,-0.03,0.31,10.01
353,38805,-85,1,-23.2125,-45.8667,776.5,12,00,00,45.24,101325,45,0.01,0.31,9.97
354,38916,-85,1,-23.2125,-45.8667,777.0,12,00,00,45.52,101325,45,-0.03,0.27,10.04
355,39025,-85,1,-23.2125,-45.8667,777.5,12,00,00,45.61,101325,45,-0.05,0.33,10.05
356,39136,-85,1,-23.2125,-45.8667,778.0,12,00,00,45.57,101325,45,-0.03,0.31,10.03
357,39245,-85,1,-23.2125,-45.8667,778.5,12,00,00,45.57,101325,45,-0.00,0.29,10.07
358,39356,-85,1,-23.2125,-45.8667,779.0,12,00,00,45.61,101325,45,0.05,0.33,10.04
359,39465,-85,1,-23.2125,-45.8667,779.5,12,00,00,45.57,101325,45,-0.05,0.35,10.01
360,39576,-85,1,-23.2125,-45.8667,780.0,12,00,00,45.85,101325,45,-0.04,0.30,10.00
361,39687,-85,1,-23.2125,-45.8667,780.5,12,00,00,45.75,101325,45,-0.01,0.34,9.98
362,39796,-85,1,-23.2125,-45.8667,781.0,12,00,00,45.61,101325,45,-0.01,0.31,9.98
363,39906,-85,1,-23.2125,-45.8667,781.5,12,00,00,45.42,101325,45,-0.02,0.29,10.03
364,40016,-85,1,-23.2125,-45.8667,782.0,12,00,00,45.85,101325,45,-0.05,0.34,10.02
365,40126,-85,1,-23.2125,-45.8667,782.5,12,00,00,45.89,101325,45,-0.02,0.33,9.98
366,40237,-85,1,-23.2125,-45.8667,783.0,12,00,00,45.71,101325,45,-0.06,0.31,10.02
367,40346,-85,1,-23.2125,-45.8667,783.5,12,00,00,45.85,101325,45,-0.04,0.32,10.00
368,40457,-85,1,-23.2125,-45.8667,784.0,12,00,00,45.85,101325,45,-0.00,0.29,10.01
369,40567,-85,1,-23.2125,-45.8667,784.5,12,00,00,45.57,101325,45,-0.05,0.34,9.98
370,40677,-85,1,-23.2125,-45.8667,785.0,12,00,00,45.61,101325,45,0.00,0.30,10.00
371,40786,-85,1,-23.2125,-45.8667,785.5,12,00,00,45.52,101325,45,-0.02,0.33,10.06
372,40897,-85,1,-23.2125,-45.8667,786.0,12,00,00,45.33,101325,45,-0.01,0.34,9.98
373,41007,-85,1,-23.2125,-45.8667,786.5,12,00,00,45.71,101325,45,0.01,0.30,9.98
374,41117,-85,1,-23.2125,-45.8667,787.0,12,00,00,45.61,101325,45,0.01,0.29,10.11
375,41227,-85,1,-23.2125,-45.8667,787.5,12,00,00,45.57,101325,45,-0.00,0.38,9.98
376,41337,-85,1,-23.2125,-45.8667,788.0,12,00,00,45.71,101325,45,0.01,0.33,9.93
377,41447,-85,1,-23.2125,-45.8667,788.5,12,00,00,45.57,101325,45,-0.01,0.33,9.98
378,41558,-85,1,-23.2125,-45.8667,789.0,12,00,00,45.38,101325,45,-0.03,0.27,9.98
379,41667,-85,1,-23.2125,-45.8667,789.5,12,00,00,45.75,101325,45,0.01,0.34,9.98
380,41777,-85,1,-23.2125,-45.8667,790.0,12,00,00,45.61,101325,45,-0.05,0.32,9.93
381,41887,-85,1,-23.2125,-45.8667,790.5,12,00,00,45.85,101325,45,-0.01,0.31,10.01
382,41997,-85,1,-23.2125,-45.8667,791.0,12,00,00,45.57,101325,45,-0.05,0.30,10.00
383,42107,-85,1,-23.2125,-45.8667,791.5,12,00,00,45.57,101325,45,-0.00,0.31,9.95
384,42217,-85,1,-23.2125,-45.8667,792.0,12,00,00,45.38,101325,45,-0.03,0.30,10.01
385,42328,-85,1,-23.2125,-45.8667,792.5,12,00,00,45.71,101325,45,-0.05,0.31,10.00
386,42437,-85,1,-23.2125,-45.8667,793.0,12,00,00,45.52,101325,45,0.00,0.31,10.04
387,42548,-85,1,-23.2125,-45.8667,793.5,12,00,00,45.61,101325,45,-0.03,0.32,10.05
388,42657,-85,1,-23.2125,-45.8667,794.0,12,00,00,45.38,101325,45,-0.02,0.35,9.97
389,42768,-85,1,-23.2125,-45.8667,794.5,12,00,00,45.57,101325,45,-0.04,0.34,10.03
390,42877,-85,1,-23.2125,-45.8667,795.0,12,00,00,45.38,101325,45,-0.03,0.32,9.99
391,42988,-85,1,-23.2125,-45.8667,795.5,12,00,00,45.75,101325,45,-0.02,0.33,10.02
392,43098,-85,1,-23.2125,-45.8667,796.0,12,00,00,45.85,101325,45,-0.04,0.30,10.01
393,43208,-85,1,-23.2125,-45.8667,796.5,12,00,00,45.71,101325,45,-0.04,0.31,10.00
394,43318,-85,1,-23.2125,-45.8667,797.0,12,00,00,45.71,101325,45,0.00,0.36,10.05
395,43428,-85,1,-23.2125,-45.8667,797.5,12,00,00,45.89,101325,45,-0.03,0.31,9.98
396,43538,-85,1,-23.2125,-45.8667,798.0,12,00,00,45.52,101325,45,-0.02,0.33,9.99
397,43649,-85,1,-23.2125,-45.8667,798.5,12,00,00,45.61,101325,45,0.01,0.31,10.00
398,43758,-85,1,-23.2125,-45.8667,799.0,12,00,00,45.57,101325,45,-0.03,0.34,9.99
399,43869,-85,1,-23.2125,-45.8667,799.5,12,00,00,45.38,101325,45,-0.04,0.37,9.97
400,43978,-85,1,-23.2125,-45.8667,800.0,12,00,00,45.38,101325,45,-0.03,0.31,10.03
401,44089,-85,1,-23.2125,-45.8667,800.5,12,00,00,45.75,101325,45,-0.06,0.32,10.02
402,44198,-85,1,-23.2125,-45.8667,801.0,12,00,00,45.75,101325,45,-0.01,0.32,10.01
403,44309,-85,1,-23.2125,-45.8667,801.5,12,00,00,45.57,101325,45,-0.06,0.32,10.02
404,44419,-85,1,-23.2125,-45.8667,802.0,12,00,00,45.71,101325,45,-0.03,0.29,10.00
405,44529,-85,1,-23.2125,-45.8667,802.5,12,00,00,45.75,101325,45,0.00,0.31,10.03
406,44639,-85,1,-23.2125,-45.8667,803.0,12,00,00,45.42,101325,45,-0.05,0.33,10.01
407,44749,-85,1,-23.2125,-45.8667,803.5,12,00,00,45.24,101325,45,0.01,0.32,10.00
408,44859,-85,1,-23.2125,-45.8667,804.0,12,00,00,45.52,101325,45,0.01,0.33,10.00
409,44969,-85,1,-23.2125,-45.8667,804.5,12,00,00,45.57,101325,45,-0.02,0.33,10.03
410,45079,-85,1,-23.2125,-45.8667,805.0,12,00,00,45.42,101325,45,0.05,0.32,10.01
411,45190,-85,1,-23.2125,-45.8667,805.5,12,00,00,45.75,101325,45,-0.02,0.31,10.00
412,45299,-85,1,-23.2125,-45.8667,806.0,12,00,00,45.61,101325,45,-0.04,0.35,10.10
413,45410,-85,1,-23.2125,-45.8667,806.5,12,00,00,45.38,101325,45,-0.01,0.32,10.01
414,45519,-85,1,-23.2125,-45.8667,807.0,12,00,00,45.75,101325,45,-0.06,0.33,9.98
415,45630,-85,1,-23.2125,-45.8667,807.5,12,00,00,45.61,101325,45,-0.05,0.36,10.04
416,45740,-85,1,-23.2125,-45.8667,808.0,12,00,00,45.09,101325,45,-0.02,0.33,9.97
417,45850,-85,1,-23.2125,-45.8667,808.5,12,00,00,45.24,101325,45,-0.02,0.29,10.01
418,45960,-85,1,-23.2125,-45.8667,809.0,12,00,00,45.75,101325,45,-0.06,0.29,10.10
419,46070,-85,1,-23.2125,-45.8667,809.5,12,00,00,45.57,101325,45,0.01,0.32,9.96
420,46180,-85,1,-23.2125,-45.8667,810.0,12,00,00,45.57,101325,45,-0.05,0.34,9.96
421,46289,-85,1,-23.2125,-45.8667,810.5,12,00,00,45.71,101325,45,-0.02,0.34,9.94
422,46400,-85,1,-23.2125,-45.8667,811.0,12,00,00,45.42,101325,45,-0.01,0.37,10.00
423,46510,-85,1,-23.2125,-45.8667,811.5,12,00,00,45.57,101325,45,-0.00,0.34,9.99
424,46620,-85,1,-23.2125,-45.8667,812.0,12,00,00,45.57,101325,45,-0.03,0.34,10.00
425,46730,-85,1,-23.2125,-45.8667,812.5,12,00,00,45.57,101325,45,-0.01,0.35,10.02
426,46840,-85,1,-23.2125,-45.8667,813.0,12,00,00,45.57,101325,45,-0.13,0.32,10.05
427,46950,-85,1,-23.2125,-45.8667,813.5,12,00,00,45.52,101325,45,-0.03,0.31,9.94
428,47060,-85,1,-23.2125,-45.8667,814.0,12,00,00,45.75,101325,45,-0.01,0.32,10.01
429,47170,-85,1,-23.2125,-45.8667,814.5,12,00,00,45.71,101325,45,-0.03,0.28,10.00
430,47281,-85,1,-23.2125,-45.8667,815.0,12,00,00,45.38,101325,45,-0.04,0.30,10.05
431,47391,-85,1,-23.2125,-45.8667,815.5,12,00,00,45.57,101325,45,-0.04,0.29,9.98
432,47501,-85,1,-23.2125,-45.8667,816.0,12,00,00,45.38,101325,45,-0.01,0.33,9.96
433,47610,-85,1,-23.2125,-45.8667,816.5,12,00,00,45.38,101325,45,0.02,0.35,9.97
434,47721,-85,1,-23.2125,-45.8667,817.0,12,00,00,45.71,101325,45,-0.01,0.33,10.01
435,47831,-85,1,-23.2125,-45.8667,817.5,12,00,00,45.75,101325,45,-0.03,0.30,9.99
436,47941,-85,1,-23.2125,-45.8667,818.0,12,00,00,45.75,101325,45,-0.02,0.33,10.06
437,48051,-85,1,-23.2125,-45.8667,818.5,12,00,00,45.57,101325,45,-0.00,0.34,10.05
438,48161,-85,1,-23.2125,-45.8667,819.0,12,00,00,45.61,101325,45,-0.01,0.31,10.04
439,48271,-85,1,-23.2125,-45.8667,819.5,12,00,00,45.75,101325,45,0.03,0.31,10.06
440,48381,-85,1,-23.2125,-45.8667,820.0,12,00,00,45.38,101325,45,-0.00,0.31,9.97
441,48491,-85,1,-23.2125,-45.8667,820.5,12,00,00,45.89,101325,45,-0.17,0.04,9.89
442,48602,-85,1,-23.2125,-45.8667,821.0,12,00,00,45.75,101325,45,-0.10,0.45,10.05
443,48711,-85,1,-23.2125,-45.8667,821.5,12,00,00,45.75,101325,45,0.04,0.27,10.07
444,48822,-85,1,-23.2125,-45.8667,822.0,12,00,00,45.52,101325,45,-0.21,0.45,10.10
445,48931,-85,1,-23.2125,-45.8667,822.5,12,00,00,45.38,101325,45,0.04,0.41,10.02
446,49042,-85,1,-23.2125,-45.8667,823.0,12,00,00,45.71,101325,45,1.20,-0.16,7.93
447,49152,-85,1,-23.2125,-45.8667,823.5,12,00,00,45.61,101325,45,0.07,0.45,10.22
448,49262,-85,1,-23.2125,-45.8667,824.0,12,00,00,45.38,101325,45,-0.00,0.38,10.02
449,49372,-85,1,-23.2125,-45.8667,824.5,12,00,00,45.75,101325,45,-0.06,0.31,10.16
450,49482,-85,1,-23.2125,-45.8667,825.0,12,00,00,45.85,101325,45,0.02,0.30,10.02
451,49592,-85,1,-23.2125,-45.8667,825.5,12,00,00,45.89,101325,45,0.14,0.49,9.91
452,49701,-85,1,-23.2125,-45.8667,826.0,12,00,00,45.52,101325,45,0.01,0.32,9.98
453,49812,-85,1,-23.2125,-45.8667,826.5,12,00,00,45.57,101325,45,-0.40,0.34,9.40
454,49922,-85,1,-23.2125,-45.8667,827.0,12,00,00,45.33,101325,45,0.12,0.43,9.94
455,50032,-85,1,-23.2125,-45.8667,827.5,12,00,00,46.04,101325,45,0.01,0.36,10.03
456,50142,-85,1,-23.2125,-45.8667,828.0,12,00,00,45.75,101325,45,-0.02,0.32,9.93
457,50252,-85,1,-23.2125,-45.8667,828.5,12,00,00,45.42,101325,45,-0.00,0.36,10.00
458,50362,-85,1,-23.2125,-45.8667,829.0,12,00,00,45.85,101325,45,-0.01,0.32,10.03
459,50472,-85,1,-23.2125,-45.8667,829.5,12,00,00,45.61,101325,45,-0.01,0.36,9.95
460,50582,-85,1,-23.2125,-45.8667,830.0,12,00,00,45.42,101325,45,-0.01,0.35,9.99
461,50692,-85,1,-23.2125,-45.8667,830.5,12,00,00,45.61,101325,45,0.03,0.36,9.99
462,50802,-85,1,-23.2125,-45.8667,831.0,12,00,00,45.52,101325,45,0.01,0.34,10.00
463,50912,-85,1,-23.2125,-45.8667,831.5,12,00,00,45.71,101325,45,0.06,0.34,9.99
464,51022,-85,1,-23.2125,-45.8667,832.0,12,00,00,45.89,101325,45,0.02,0.38,9.93
465,51132,-85,1,-23.2125,-45.8667,832.5,12,00,00,45.75,101325,45,-0.05,0.35,10.02
466,51243,-85,1,-23.2125,-45.8667,833.0,12,00,00,45.71,101325,45,-0.01,0.34,10.06
467,51352,-85,1,-23.2125,-45.8667,833.5,12,00,00,45.61,101325,45,0.01,0.34,10.04
468,51463,-85,1,-23.2125,-45.8667,834.0,12,00,00,45.75,101325,45,-0.06,0.33,9.99
469,51572,-85,1,-23.2125,-45.8667,834.5,12,00,00,45.57,101325,45,-0.05,0.34,10.04
470,51683,-85,1,-23.2125,-45.8667,835.0,12,00,00,45.38,101325,45,-0.01,0.34,9.97
471,51792,-85,1,-23.2125,-45.8667,835.5,12,00,00,45.61,101325,45,-0.00,0.31,10.04
472,51902,-85,1,-23.2125,-45.8667,836.0,12,00,00,45.61,101325,45,-0.02,0.32,10.04
473,52013,-85,1,-23.2125,-45.8667,836.5,12,00,00,45.57,101325,45,0.00,0.35,10.05
474,52122,-85,1,-23.2125,-45.8667,837.0,12,00,00,45.75,101325,45,-0.02,0.40,10.01
475,52233,-85,1,-23.2125,-45.8667,837.5,12,00,00,45.89,101325,45,-0.00,0.35,10.02
476,52343,-85,1,-23.2125,-45.8667,838.0,12,00,00,45.71,101325,45,-0.00,0.35,10.03
477,52453,-85,1,-23.2125,-45.8667,838.5,12,00,00,46.08,101325,45,-0.03,0.39,9.99
478,52563,-85,1,-23.2125,-45.8667,839.0,12,00,00,45.85,101325,45,0.02,0.35,9.95
479,52673,-85,1,-23.2125,-45.8667,839.5,12,00,00,45.61,101325,45,-0.01,0.35,10.02
480,52783,-85,1,-23.2125,-45.8667,840.0,12,00,00,45.61,101325,45,0.02,0.40,10.03
481,52893,-85,1,-23.2125,-45.8667,840.5,12,00,00,45.57,101325,45,-0.03,0.34,9.98
482,53003,-85,1,-23.2125,-45.8667,841.0,12,00,00,45.57,101325,45,-0.01,0.33,10.04
483,53113,-85,1,-23.2125,-45.8667,841.5,12,00,00,45.61,101325,45,0.01,0.39,9.98
484,53223,-85,1,-23.2125,-45.8667,842.0,12,00,00,45.85,101325,45,0.02,0.38,10.01
485,53334,-85,1,-23.2125,-45.8667,842.5,12,00,00,45.75,101325,45,-0.04,0.36,10.00
486,53443,-85,1,-23.2125,-45.8667,843.0,12,00,00,45.57,101325,45,0.02,0.37,9.92
487,53554,-85,1,-23.2125,-45.8667,843.5,12,00,00,45.24,101325,45,-0.02,0.35,10.04
488,53663,-85,1,-23.2125,-45.8667,844.0,12,00,00,45.75,101325,45,0.04,0.34,9.95
489,53773,-85,1,-23.2125,-45.8667,844.5,12,00,00,45.57,101325,45,0.03,0.35,10.01
490,53883,-85,1,-23.2125,-45.8667,845.0,12,00,00,45.71,101325,45,-0.01,0.37,10.03
491,53993,-85,1,-23.2125,-45.8667,845.5,12,00,00,45.75,101325,45,-0.00,0.37,10.00
492,54104,-85,1,-23.2125,-45.8667,846.0,12,00,00,45.52,101325,45,0.02,0.33,10.02
493,54213,-85,1,-23.2125,-45.8667,846.5,12,00,00,45.75,101325,45,-0.04,0.34,9.97
494,54324,-85,1,-23.2125,-45.8667,847.0,12,00,00,45.57,101325,45,0.00,0.32,9.98
495,54433,-85,1,-23.2125,-45.8667,847.5,12,00,00,45.57,101325,45,0.00,0.36,10.00
496,54544,-85,1,-23.2125,-45.8667,848.0,12,00,00,45.38,101325,45,-0.04,0.36,10.01
497,54653,-85,1,-23.2125,-45.8667,848.5,12,00,00,45.75,101325,45,-0.01,0.35,10.04
498,54764,-85,1,-23.2125,-45.8667,849.0,12,00,00,45.52,101325,45,0.01,0.34,10.02
499,54874,-85,1,-23.2125,-45.8667,849.5,12,00,00,45.52,101325,45,0.00,0.34,10.02
500,54984,-85,1,-23.2125,-45.8667,850.0,12,00,00,45.75,101325,45,-0.03,0.36,9.99
501,55094,-85,1,-23.2125,-45.8667,850.5,12,00,00,45.09,101325,45,-0.00,0.36,10.02
502,55204,-85,1,-23.2125,-45.8667,851.0,12,00,00,45.33,101325,45,0.00,0.37,9.99
503,55314,-85,1,-23.2125,-45.8667,851.5,12,00,00,45.57,101325,45,0.03,0.31,9.97
504,55424,-85,1,-23.2125,-45.8667,852.0,12,00,00,45.24,101325,45,0.01,0.38,9.98
505,55534,-85,1,-23.2125,-45.8667,852.5,12,00,00,45.57,101325,45,-0.01,0.37,10.01
506,55644,-85,1,-23.2125,-45.8667,853.0,12,00,00,45.71,101325,45,-0.02,0.38,9.99
507,55754,-85,1,-23.2125,-45.8667,853.5,12,00,00,45.75,101325,45,-0.01,0.36,9.98
508,55864,-85,1,-23.2125,-45.8667,854.0,12,00,00,45.61,101325,45,-0.03,0.34,10.04
509,55974,-85,1,-23.2125,-45.8667,854.5,12,00,00,45.89,101325,45,0.02,0.34,10.05
510,56084,-85,1,-23.2125,-45.8667,855.0,12,00,00,45.85,101325,45,-0.02,0.37,9.98
511,56195,-85,1,-23.2125,-45.8667,855.5,12,00,00,45.61,101325,45,-0.00,0.31,10.05
512,56304,-85,1,-23.2125,-45.8667,856.0,12,00,00,45.38,101325,45,0.01,0.38,9.95
513,56414,-85,1,-23.2125,-45.8667,856.5,12,00,00,45.38,101325,45,0.04,0.34,10.01
514,56524,-85,1,-23.2125,-45.8667,857.0,12,00,00,45.75,101325,45,0.03,0.35,9.99
515,56634,-85,1,-23.2125,-45.8667,857.5,12,00,00,45.85,101325,45,-0.01,0.37,9.99
516,56744,-85,1,-23.2125,-45.8667,858.0,12,00,00,45.61,101325,45,-0.01,0.32,9.96
517,56854,-85,1,-23.2125,-45.8667,858.5,12,00,00,45.75,101325,45,0.01,0.34,10.03
518,56965,-85,1,-23.2125,-45.8667,859.0,12,00,00,45.75,101325,45,0.00,0.34,10.00
519,57074,-85,1,-23.2125,-45.8667,859.5,12,00,00,45.61,101325,45,-0.01,0.32,10.04
