Id,Tempo (ms),RSSI (dBm),Checksum (bool),Lat (deg),Lon (deg),Alt (m),Hora,Min,Seg,Temp (Celsius),Pres (Pa),Hum (%),Ax (m/s2),Ay (m/s2),Az (m/s2)
575,63262,-85,1,-23.2125,-45.8667,887.5,12,00,00,45.24,101325,45,-0.08,0.23,10.01
576,63373,-85,1,-23.2125,-45.8667,888.0,12,00,00,45.42,101325,45,-0.07,0.17,9.98
577,63482,-85,1,-23.2125,-45.8667,888.5,12,00,00,45.00,101325,45,-0.04,0.18,9.97
578,63593,-85,1,-23.2125,-45.8667,889.0,12,00,00,45.05,101325,45,-0.04,0.19,10.05
579,63703,-85,1,-23.2125,-45.8667,889.5,12,00,00,44.91,101325,45,-0.06,0.17,9.98
580,63813,-85,1,-23.2125,-45.8667,890.0,12,00,00,45.19,101325,45,-0.07,0.21,10.06
581,63923,-85,1,-23.2125,-45.8667,890.5,12,00,00,45.33,101325,45,-0.06,0.18,10.02
582,64033,-85,1,-23.2125,-45.8667,891.0,12,00,00,45.24,101325,45,-0.05,0.17,9.95
583,64143,-85,1,-23.2125,-45.8667,891.5,12,00,00,45.24,101325,45,-0.01,0.16,10.00
584,64253,-85,1,-23.2125,-45.8667,892.0,12,00,00,45.00,101325,45,-0.06,0.17,10.07
585,64363,-85,1,-23.2125,-45.8667,892.5,12,00,00,45.42,101325,45,-0.07,0.16,9.95
586,64474,-85,1,-23.2125,-45.8667,893.0,12,00,00,45.52,101325,45,-0.10,0.17,10.00
587,64583,-85,1,-23.2125,-45.8667,893.5,12,00,00,45.24,101325,45,-0.04,0.15,10.02
588,64694,-85,1,-23.2125,-45.8667,894.0,12,00,00,45.38,101325,45,-0.04,0.19,9.98
589,64803,-85,1,-23.2125,-45.8667,894.5,12,00,00,45.38,101325,45,-0.04,0.14,10.05
590,64914,-85,1,-23.2125,-45.8667,895.0,12,00,00,44.91,101325,45,-0.09,0.16,9.96
591,65024,-85,1,-23.2125,-45.8667,895.5,12,00,00,45.33,101325,45,-0.04,0.16,9.99
592,65134,-85,1,-23.2125,-45.8667,896.0,12,00,00,45.05,101325,45,-0.08,0.17,9.99
593,65244,-85,1,-23.2125,-45.8667,896.5,12,00,00,45.09,101325,45,-0.05,0.16,10.02
594,65354,-85,1,-23.2125,-45.8667,897.0,12,00,00,45.00,101325,45,-0.09,0.19,10.02
595,65464,-85,1,-23.2125,-45.8667,897.5,12,00,00,45.38,101325,45,-0.02,0.15,10.00
596,65574,-85,1,-23.2125,-45.8667,898.0,12,00,00,45.24,101325,45,-0.05,0.18,10.04
597,65684,-85,1,-23.2125,-45.8667,898.5,12,00,00,45.38,101325,45,-0.04,0.15,10.05
598,65795,-85,1,-23.2125,-45.8667,899.0,12,00,00,45.09,101325,45,-0.07,0.16,10.04
599,65905,-85,1,-23.2125,-45.8667,899.5,12,00,00,45.24,101325,45,-0.02,0.13,9.97
600,66015,-85,1,-23.2125,-45.8667,900.0,12,00,00,45.24,101325,45,-0.06,0.17,9.99
601,66124,-85,1,-23.2125,-45.8667,900.5,12,00,00,45.38,101325,45,-0.06,0.17,10.04
602,66235,-85,1,-23.2125,-45.8667,901.0,12,00,00,45.52,101325,45,-0.03,0.15,10.03
603,66344,-85,1,-23.2125,-45.8667,901.5,12,00,00,45.09,101325,45,-0.00,0.16,10.03
604,66455,-85,1,-23.2125,-45.8667,902.0,12,00,00,45.42,101325,45,-0.05,0.17,9.99
605,66565,-85,1,-23.2125,-45.8667,902.5,12,00,00,45.00,101325,45,-0.06,0.16,9.97
606,66675,-85,1,-23.2125,-45.8667,903.0,12,00,00,44.91,101325,45,-0.06,0.16,10.00
607,66785,-85,1,-23.2125,-45.8667,903.5,12,00,00,45.00,101325,45,-0.07,0.15,10.03
608,66895,-85,1,-23.2125,-45.8667,904.0,12,00,00,45.33,101325,45,-0.05,0.14,9.99
609,67005,-85,1,-23.2125,-45.8667,904.5,12,00,00,45.09,101325,45,-0.03,0.16,9.99
610,67116,-85,1,-23.2125,-45.8667,905.0,12,00,00,45.05,101325,45,-0.04,0.16,10.00
611,67225,-85,1,-23.2125,-45.8667,905.5,12,00,00,45.00,101325,45,-0.03,0.17,9.99
612,67336,-85,1,-23.2125,-45.8667,906.0,12,00,00,45.24,101325,45,-0.04,0.16,10.01
613,67445,-85,1,-23.2125,-45.8667,906.5,12,00,00,45.19,101325,45,-0.00,0.17,9.98
614,67556,-85,1,-23.2125,-45.8667,907.0,12,00,00,45.05,101325,45,-0.06,0.13,10.06
615,67665,-85,1,-23.2125,-45.8667,907.5,12,00,00,45.00,101325,45,-0.02,0.11,10.01
616,67776,-85,1,-23.2125,-45.8667,908.0,12,00,00,45.09,101325,45,-0.03,0.17,9.98
617,67886,-85,1,-23.2125,-45.8667,908.5,12,00,00,45.33,101325,45,-0.06,0.17,9.95
618,67996,-85,1,-23.2125,-45.8667,909.0,12,00,00,45.38,101325,45,-0.02,0.15,10.02
619,68106,-85,1,-23.2125,-45.8667,909.5,12,00,00,44.91,101325,45,-0.05,0.16,10.05
620,68216,-85,1,-23.2125,-45.8667,910.0,12,00,00,45.24,101325,45,-0.08,0.16,10.01
621,68326,-85,1,-23.2125,-45.8667,910.5,12,00,00,45.19,101325,45,-0.07,0.17,10.01
622,68436,-85,1,-23.2125,-45.8667,911.0,12,00,00,45.33,101325,45,-0.04,0.17,9.99
623,68546,-85,1,-23.2125,-45.8667,911.5,12,00,00,45.00,101325,45,-0.05,0.19,9.93
624,68657,-85,1,-23.2125,-45.8667,912.0,12,00,00,45.33,101325,45,-0.06,0.20,10.00
625,68766,-85,1,-23.2125,-45.8667,912.5,12,00,00,45.24,101325,45,-0.04,0.18,10.03
626,68877,-85,1,-23.2125,-45.8667,913.0,12,00,00,44.91,101325,45,-0.06,0.18,9.99
627,68986,-85,1,-23.2125,-45.8667,913.5,12,00,00,45.24,101325,45,-0.07,0.17,9.95
628,69097,-85,1,-23.2125,-45.8667,914.0,12,00,00,45.00,101325,45,-0.06,0.14,9.90
629,69207,-85,1,-23.2125,-45.8667,914.5,12,00,00,45.24,101325,45,-0.06,0.17,10.03
630,69317,-85,1,-23.2125,-45.8667,915.0,12,00,00,45.05,101325,45,-0.06,0.19,10.01
631,69427,-85,1,-23.2125,-45.8667,915.5,12,00,00,45.00,101325,45,-0.07,0.18,10.00
632,69537,-85,1,-23.2125,-45.8667,916.0,12,00,00,45.24,101325,45,-0.02,0.17,10.05
633,69647,-85,1,-23.2125,-45.8667,916.5,12,00,00,45.24,101325,45,-0.06,0.13,9.98
634,69757,-85,1,-23.2125,-45.8667,917.0,12,00,00,45.24,101325,45,-0.04,0.16,10.00
635,69867,-85,1,-23.2125,-45.8667,917.5,12,00,00,45.24,101325,45,-0.03,0.14,10.00
636,69978,-85,1,-23.2125,-45.8667,918.0,12,00,00,45.24,101325,45,-0.01,0.13,10.01
637,70087,-85,1,-23.2125,-45.8667,918.5,12,00,00,45.09,101325,45,-0.09,0.17,9.98
638,70198,-85,1,-23.2125,-45.8667,919.0,12,00,00,45.09,101325,45,-0.02,0.18,10.03
639,70307,-85,1,-23.2125,-45.8667,919.5,12,00,00,45.24,101325,45,-0.01,0.16,10.01
640,70418,-85,1,-23.2125,-45.8667,920.0,12,00,00,45.24,101325,45,-0.06,0.16,9.99
641,70528,-85,1,-23.2125,-45.8667,920.5,12,00,00,45.09,101325,45,-0.02,0.16,9.97
642,70638,-85,1,-23.2125,-45.8667,921.0,12,00,00,45.05,101325,45,-0.02,0.14,9.94
643,70748,-85,1,-23.2125,-45.8667,921.5,12,00,00,45.19,101325,45,-0.02,0.19,9.97
644,70858,-85,1,-23.2125,-45.8667,922.0,12,00,00,45.19,101325,45,-0.06,0.17,10.04
645,70968,-85,1,-23.2125,-45.8667,922.5,12,00,00,45.24,101325,45,-0.03,0.17,10.00
646,71078,-85,1,-23.2125,-45.8667,923.0,12,00,00,44.86,101325,45,-0.07,0.17,10.02
647,71188,-85,1,-23.2125,-45.8667,923.5,12,00,00,45.19,101325,45,-0.01,0.18,10.02
648,71299,-85,1,-23.2125,-45.8667,924.0,12,00,00,44.91,101325,45,-0.05,0.17,10.04
649,71408,-85,1,-23.2125,-45.8667,924.5,12,00,00,45.24,101325,45,-0.06,0.19,9.98
650,71519,-85,1,-23.2125,-45.8667,925.0,12,00,00,45.09,101325,45,-0.03,0.19,10.01
651,71628,-85,1,-23.2125,-45.8667,925.5,12,00,00,45.09,101325,45,0.02,0.16,10.01
652,71739,-85,1,-23.2125,-45.8667,926.0,12,00,00,45.09,101325,45,-0.04,0.19,10.00
653,71848,-85,1,-23.2125,-45.8667,926.5,12,00,00,45.24,101325,45,-0.01,0.15,10.05
654,71959,-85,1,-23.2125,-45.8667,927.0,12,00,00,45.52,101325,45,-0.04,0.19,10.00
655,72069,-85,1,-23.2125,-45.8667,927.5,12,00,00,45.19,101325,45,-0.06,0.18,9.98
656,72179,-85,1,-23.2125,-45.8667,928.0,12,00,00,45.24,101325,45,-0.10,0.16,9.97
657,72289,-85,1,-23.2125,-45.8667,928.5,12,00,00,45.05,101325,45,-0.02,0.17,9.98
658,72399,-85,1,-23.2125,-45.8667,929.0,12,00,00,45.09,101325,45,-0.06,0.13,10.04
659,72509,-85,1,-23.2125,-45.8667,929.5,12,00,00,45.52,101325,45,-0.02,0.16,9.99
660,72620,-85,1,-23.2125,-45.8667,930.0,12,00,00,45.09,101325,45,-0.03,0.16,9.99
661,72729,-85,1,-23.2125,-45.8667,930.5,12,00,00,45.19,101325,45,-0.01,0.17,10.01
662,72840,-85,1,-23.2125,-45.8667,931.0,12,00,00,45.05,101325,45,-0.02,0.16,10.01
663,72949,-85,1,-23.2125,-45.8667,931.5,12,00,00,45.09,101325,45,-0.04,0.20,10.00
664,73060,-85,1,-23.2125,-45.8667,932.0,12,00,00,45.24,101325,45,-0.06,0.16,10.02
665,73169,-85,1,-23.2125,-45.8667,932.5,12,00,00,45.24,101325,45,-0.06,0.15,9.95
666,73280,-85,1,-23.2125,-45.8667,933.0,12,00,00,45.24,101325,45,-0.04,0.14,10.04
667,73390,-85,1,-23.2125,-45.8667,933.5,12,00,00,45.00,101325,45,-0.07,0.13,9.97
668,73500,-85,1,-23.2125,-45.8667,934.0,12,00,00,45.52,101325,45,-0.02,0.14,9.97
669,73610,-85,1,-23.2125,-45.8667,934.5,12,00,00,45.57,101325,45,-0.06,0.13,10.03
670,73720,-85,1,-23.2125,-45.8667,935.0,12,00,00,45.09,101325,45,-0.03,0.13,10.03
671,73830,-85,1,-23.2125,-45.8667,935.5,12,00,00,45.24,101325,45,-0.03,0.16,10.02
672,73940,-85,1,-23.2125,-45.8667,936.0,12,00,00,45.05,101325,45,-0.05,0.16,10.05
673,74050,-85,1,-23.2125,-45.8667,936.5,12,00,00,45.05,101325,45,-0.03,0.15,10.00
674,74161,-85,1,-23.2125,-45.8667,937.0,12,00,00,45.33,101325,45,-0.04,0.16,9.98
675,74270,-85,1,-23.2125,-45.8667,937.5,12,00,00,45.38,101325,45,-0.08,0.14,10.02
676,74381,-85,1,-23.2125,-45.8667,938.0,12,00,00,45.24,101325,45,-0.05,0.17,9.92
677,74490,-85,1,-23.2125,-45.8667,938.5,12,00,00,44.91,101325,45,-0.05,0.20,9.94
678,74601,-85,1,-23.2125,-45.8667,939.0,12,00,00,45.24,101325,45,-0.03,0.16,10.03
679,74711,-85,1,-23.2125,-45.8667,939.5,12,00,00,44.91,101325,45,-0.07,0.14,9.99
680,74821,-85,1,-23.2125,-45.8667,940.0,12,00,00,45.24,101325,45,-0.07,0.18,10.00
681,74931,-85,1,-23.2125,-45.8667,940.5,12,00,00,45.19,101325,45,-0.06,0.15,10.06
682,75041,-85,1,-23.2125,-45.8667,941.0,12,00,00,45.19,101325,45,-0.06,0.16,9.98
683,75151,-85,1,-23.2125,-45.8667,941.5,12,00,00,45.33,101325,45,-0.06,0.14,9.99
684,75261,-85,1,-23.2125,-45.8667,942.0,12,00,00,45.33,101325,45,-0.05,0.13,9.97
685,75371,-85,1,-23.2125,-45.8667,942.5,12,00,00,45.24,101325,45,-0.06,0.17,10.00
686,75482,-85,1,-23.2125,-45.8667,943.0,12,00,00,45.09,101325,45,-0.08,0.12,10.04
687,75591,-85,1,-23.2125,-45.8667,943.5,12,00,00,45.24,101325,45,-0.06,0.16,9.96
688,75702,-85,1,-23.2125,-45.8667,944.0,12,00,00,45.38,101325,45,-0.05,0.18,10.02
689,75811,-85,1,-23.2125,-45.8667,944.5,12,00,00,45.05,101325,45,-0.05,0.20,10.03
690,75922,-85,1,-23.2125,-45.8667,945.0,12,00,00,45.33,101325,45,-0.03,0.11,10.07
691,76032,-85,1,-23.2125,-45.8667,945.5,12,00,00,45.38,101325,45,-0.02,0.13,9.95
692,76142,-85,1,-23.2125,-45.8667,946.0,12,00,00,45.09,101325,45,-0.05,0.18,9.97
693,76252,-85,1,-23.2125,-45.8667,946.5,12,00,00,45.19,101325,45,-0.06,0.17,9.95
694,76361,-85,1,-23.2125,-45.8667,947.0,12,00,00,45.38,101325,45,-0.04,0.13,10.00
695,76472,-85,1,-23.2125,-45.8667,947.5,12,00,00,45.42,101325,45,-0.07,0.13,9.98
696,76581,-85,1,-23.2125,-45.8667,948.0,12,00,00,45.24,101325,45,-0.07,0.11,10.02
697,76692,-85,1,-23.2125,-45.8667,948.5,12,00,00,45.19,101325,45,-0.06,0.14,10.01
698,76803,-85,1,-23.2125,-45.8667,949.0,12,00,00,45.00,101325,45,0.00,0.16,10.00
699,76912,-85,1,-23.2125,-45.8667,949.5,12,00,00,45.42,101325,45,-0.08,0.17,9.97
700,77022,-85,1,-23.2125,-45.8667,950.0,12,00,00,45.09,101325,45,-0.06,0.14,9.97
701,77132,-85,1,-23.2125,-45.8667,950.5,12,00,00,45.38,101325,45,-0.02,0.14,9.97
702,77242,-85,1,-23.2125,-45.8667,951.0,12,00,00,45.38,101325,45,-0.04,0.14,9.98
703,77352,-85,1,-23.2125,-45.8667,951.5,12,00,00,45.09,101325,45,-0.04,0.16,10.06
704,77462,-85,1,-23.2125,-45.8667,952.0,12,00,00,45.33,101325,45,-0.08,0.17,9.99
705,77573,-85,1,-23.2125,-45.8667,952.5,12,00,00,45.09,101325,45,-0.04,0.17,9.99
706,77682,-85,1,-23.2125,-45.8667,953.0,12,00,00,45.05,101325,45,-0.03,0.19,9.96
707,77793,-85,1,-23.2125,-45.8667,953.5,12,00,00,45.33,101325,45,-0.03,0.16,10.02
708,77902,-85,1,-23.2125,-45.8667,954.0,12,00,00,45.24,101325,45,-0.04,0.16,10.02
709,78013,-85,1,-23.2125,-45.8667,954.5,12,00,00,45.05,101325,45,-0.06,0.15,10.02
710,78123,-85,1,-23.2125,-45.8667,955.0,12,00,00,44.91,101325,45,-0.04,0.17,9.96
711,78233,-85,1,-23.2125,-45.8667,955.5,12,00,00,45.09,101325,45,-0.05,0.20,9.91
712,78343,-85,1,-23.2125,-45.8667,956.0,12,00,00,45.24,101325,45,-0.07,0.16,9.99
713,78453,-85,1,-23.2125,-45.8667,956.5,12,00,00,45.05,101325,45,-0.01,0.15,10.06
714,78563,-85,1,-23.2125,-45.8667,957.0,12,00,00,45.00,101325,45,-0.02,0.17,9.90
715,78673,-85,1,-23.2125,-45.8667,957.5,12,00,00,45.38,101325,45,-0.06,0.18,10.00
716,78783,-85,1,-23.2125,-45.8667,958.0,12,00,00,45.09,101325,45,-0.07,0.17,9.99
717,78893,-85,1,-23.2125,-45.8667,958.5,12,00,00,45.24,101325,45,-0.04,0.16,10.03
718,79003,-85,1,-23.2125,-45.8667,959.0,12,00,00,45.33,101325,45,-0.02,0.21,10.01
719,79114,-85,1,-23.2125,-45.8667,959.5,12,00,00,45.57,101325,45,-0.05,0.17,9.99
720,79223,-85,1,-23.2125,-45.8667,960.0,12,00,00,44.91,101325,45,-0.04,0.20,9.96
721,79333,-85,1,-23.2125,-45.8667,960.5,12,00,00,45.24,101325,45,-0.04,0.13,9.96
722,79443,-85,1,-23.2125,-45.8667,961.0,12,00,00,45.38,101325,45,-0.03,0.18,9.95
723,79553,-85,1,-23.2125,-45.8667,961.5,12,00,00,45.42,101325,45,-0.07,0.17,10.04
724,79664,-85,1,-23.2125,-45.8667,962.0,12,00,00,45.24,101325,45,-0.08,0.13,10.04
725,79773,-85,1,-23.2125,-45.8667,962.5,12,00,00,45.24,101325,45,-0.06,0.15,9.97
726,79884,-85,1,-23.2125,-45.8667,963.0,12,00,00,45.33,101325,45,-0.03,0.14,9.97
727,79993,-85,1,-23.2125,-45.8667,963.5,12,00,00,44.91,101325,45,-0.04,0.17,10.01
728,80104,-85,1,-23.2125,-45.8667,964.0,12,00,00,45.24,101325,45,-0.09,0.20,9.97
729,80214,-85,1,-23.2125,-45.8667,964.5,12,00,00,45.24,101325,45,-0.00,0.17,9.96
730,80324,-85,1,-23.2125,-45.8667,965.0,12,00,00,45.52,101325,45,-0.04,0.17,10.00
731,80434,-85,1,-23.2125,-45.8667,965.5,12,00,00,45.57,101325,45,-0.06,0.17,9.99
732,80544,-85,1,-23.2125,-45.8667,966.0,12,00,00,45.24,101325,45,-0.03,0.19,10.00
733,80654,-85,1,-23.2125,-45.8667,966.5,12,00,00,45.38,101325,45,-0.03,0.15,9.98
734,80764,-85,1,-23.2125,-45.8667,967.0,12,00,00,45.38,101325,45,-0.03,0.17,9.98
735,80874,-85,1,-23.2125,-45.8667,967.5,12,00,00,45.09,101325,45,-0.01,0.13,9.99
736,80985,-85,1,-23.2125,-45.8667,968.0,12,00,00,45.33,101325,45,-0.04,0.15,9.98
737,81094,-85,1,-23.2125,-45.8667,968.5,12,00,00,45.24,101325,45,-0.05,0.17,10.02
738,81205,-85,1,-23.2125,-45.8667,969.0,12,00,00,45.24,101325,45,-0.10,0.14,9.95
739,81314,-85,1,-23.2125,-45.8667,969.5,12,00,00,45.19,101325,45,-0.08,0.16,10.02
740,81425,-85,1,-23.2125,-45.8667,970.0,12,00,00,45.24,101325,45,-0.04,0.17,9.97
741,81534,-85,1,-23.2125,-45.8667,970.5,12,00,00,45.24,101325,45,-0.04,0.20,9.96
742,81644,-85,1,-23.2125,-45.8667,971.0,12,00,00,45.38,101325,45,-0.01,0.20,9.98
743,81755,-85,1,-23.2125,-45.8667,971.5,12,00,00,44.81,101325,45,-0.02,0.16,10.01
744,81864,-85,1,-23.2125,-45.8667,972.0,12,00,00,45.24,101325,45,-0.05,0.18,9.99
745,81975,-85,1,-23.2125,-45.8667,972.5,12,00,00,45.19,101325,45,-0.03,0.13,9.91
746,82084,-85,1,-23.2125,-45.8667,973.0,12,00,00,45.00,101325,45,-0.05,0.21,9.97
747,82195,-85,1,-23.2125,-45.8667,973.5,12,00,00,45.42,101325,45,-0.03,0.16,9.96
748,82305,-85,1,-23.2125,-45.8667,974.0,12,00,00,45.38,101325,45,-0.07,0.15,10.03
749,82415,-85,1,-23.2125,-45.8667,974.5,12,00,00,45.05,101325,45,-0.02,0.15,9.98
750,82525,-85,1,-23.2125,-45.8667,975.0,12,00,00,45.24,101325,45,-0.06,0.12,10.04
751,82635,-85,1,-23.2125,-45.8667,975.5,12,00,00,45.05,101325,45,-0.03,0.12,9.96
752,82745,-85,1,-23.2125,-45.8667,976.0,12,00,00,45.09,101325,45,-0.06,0.17,10.06
753,82855,-85,1,-23.2125,-45.8667,976.5,12,00,00,45.38,101325,45,-0.06,0.18,10.06
754,82965,-85,1,-23.2125,-45.8667,977.0,12,00,00,45.33,101325,45,-0.06,0.15,9.99
755,83076,-85,1,-23.2125,-45.8667,977.5,12,00,00,45.33,101325,45,-0.05,0.18,9.98
756,83185,-85,1,-23.2125,-45.8667,978.0,12,00,00,45.38,101325,45,-0.06,0.17,10.01
757,83296,-85,1,-23.2125,-45.8667,978.5,12,00,00,45.09,101325,45,-0.02,0.18,9.93
758,83405,-85,1,-23.2125,-45.8667,979.0,12,00,00,45.24,101325,45,-0.05,0.16,10.04
759,83516,-85,1,-23.2125,-45.8667,979.5,12,00,00,44.86,101325,45,-0.04,0.14,10.01
760,83625,-85,1,-23.2125,-45.8667,980.0,12,00,00,45.38,101325,45,-0.06,0.12,10.00
761,83736,-85,1,-23.2125,-45.8667,980.5,12,00,00,45.33,101325,45,-0.04,0.16,9.97
762,83846,-85,1,-23.2125,-45.8667,981.0,12,00,00,45.19,101325,45,0.02,0.17,10.00
763,83956,-85,1,-23.2125,-45.8667,981.5,12,00,00,44.91,101325,45,-0.05,0.12,10.01
764,84066,-85,1,-23.2125,-45.8667,982.0,12,00,00,45.38,101325,45,-0.01,0.14,10.00
765,84176,-85,1,-23.2125,-45.8667,982.5,12,00,00,45.09,101325,45,-0.04,0.19,10.05
766,84286,-85,1,-23.2125,-45.8667,983.0,12,00,00,45.38,101325,45,-0.05,0.18,10.02
767,84397,-85,1,-23.2125,-45.8667,983.5,12,00,00,45.33,101325,45,-0.07,0.15,10.04
768,84506,-85,1,-23.2125,-45.8667,984.0,12,00,00,45.24,101325,45,-0.06,0.12,9.99
769,84617,-85,1,-23.2125,-45.8667,984.5,12,00,00,45.42,101325,45,-0.02,0.18,9.98
770,84726,-85,1,-23.2125,-45.8667,985.0,12,00,00,45.09,101325,45,-0.03,0.15,10.00
771,84837,-85,1,-23.2125,-45.8667,985.5,12,00,00,45.33,101325,45,-0.06,0.22,10.01
772,84946,-85,1,-23.2125,-45.8667,986.0,12,00,00,45.24,101325,45,0.01,0.16,9.96
773,85057,-85,1,-23.2125,-45.8667,986.5,12,00,00,45.38,101325,45,-0.03,0.15,10.00
774,85167,-85,1,-23.2125,-45.8667,987.0,12,00,00,45.42,101325,45,-0.07,0.15,9.98
775,85277,-85,1,-23.2125,-45.8667,987.5,12,00,00,45.09,101325,45,-0.02,0.16,10.02
776,85387,-85,1,-23.2125,-45.8667,988.0,12,00,00,45.61,101325,45,-0.05,0.16,9.99
777,85497,-85,1,-23.2125,-45.8667,988.5,12,00,00,45.24,101325,45,-0.07,0.16,9.99
778,85607,-85,1,-23.2125,-45.8667,989.0,12,00,00,45.24,101325,45,-0.09,0.17,9.98
779,85716,-85,1,-23.2125,-45.8667,989.5,12,00,00,45.42,101325,45,-0.04,0.20,9.97
780,85827,-85,1,-23.2125,-45.8667,990.0,12,00,00,45.05,101325,45,-0.11,0.15,10.02
781,85937,-85,1,-23.2125,-45.8667,990.5,12,00,00,45.19,101325,45,-0.03,0.15,10.00
782,86047,-85,1,-23.2125,-45.8667,991.0,12,00,00,45.38,101325,45,-0.03,0.15,10.01
783,86157,-85,1,-23.2125,-45.8667,991.5,12,00,00,45.52,101325,45,-0.03,0.13,10.02
784,86267,-85,1,-23.2125,-45.8667,992.0,12,00,00,44.86,101325,45,-0.04,0.14,9.99
785,86377,-85,1,-23.2125,-45.8667,992.5,12,00,00,45.05,101325,45,-0.06,0.12,9.97
786,86488,-85,1,-23.2125,-45.8667,993.0,12,00,00,45.24,101325,45,-0.01,0.16,10.06
787,86597,-85,1,-23.2125,-45.8667,993.5,12,00,00,45.19,101325,45,-0.02,0.19,10.04
788,86708,-85,1,-23.2125,-45.8667,994.0,12,00,00,45.33,101325,45,-0.01,0.17,9.98
789,86817,-85,1,-23.2125,-45.8667,994.5,12,00,00,45.42,101325,45,-0.06,0.15,10.00
790,86928,-85,1,-23.2125,-45.8667,995.0,12,00,00,45.00,101325,45,-0.04,0.13,10.01
791,87037,-85,1,-23.2125,-45.8667,995.5,12,00,00,45.33,101325,45,-0.03,0.15,10.01
792,87148,-85,1,-23.2125,-45.8667,996.0,12,00,00,45.33,101325,45,-0.03,0.17,9.99
793,87258,-85,1,-23.2125,-45.8667,996.5,12,00,00,45.09,101325,45,-0.05,0.18,9.98
794,87368,-85,1,-23.2125,-45.8667,997.0,12,00,00,45.33,101325,45,-0.07,0.16,10.00
795,87478,-85,1,-23.2125,-45.8667,997.5,12,00,00,45.33,101325,45,-0.02,0.17,9.97
796,87588,-85,1,-23.2125,-45.8667,998.0,12,00,00,45.57,101325,45,-0.02,0.16,10.02
797,87698,-85,1,-23.2125,-45.8667,998.5,12,00,00,45.05,101325,45,-0.03,0.14,9.99
798,87809,-85,1,-23.2125,-45.8667,999.0,12,00,00,45.57,101325,45,-0.01,0.18,10.06
799,87918,-85,1,-23.2125,-45.8667,999.5,12,00,00,45.33,101325,45,-0.05,0.14,10.05
800,88029,-85,1,-23.2125,-45.8667,1000.0,12,00,00,45.24,101325,45,0.00,0.18,9.98
801,88138,-85,1,-23.2125,-45.8667,1000.5,12,00,00,44.72,101325,45,-0.03,0.17,10.00
802,88249,-85,1,-23.2125,-45.8667,1001.0,12,00,00,45.24,101325,45,-0.10,0.16,9.97
803,88359,-85,1,-23.2125,-45.8667,1001.5,12,00,00,45.42,101325,45,-0.08,0.14,10.02
804,88469,-85,1,-23.2125,-45.8667,1002.0,12,00,00,45.38,101325,45,-0.06,0.17,9.95
805,88580,-85,1,-23.2125,-45.8667,1002.5,12,00,00,45.24,101325,45,-0.04,0.18,9.96
806,88689,-85,1,-23.2125,-45.8667,1003.0,12,00,00,45.38,101325,45,-0.07,0.13,9.99
807,88800,-85,1,-23.2125,-45.8667,1003.5,12,00,00,45.52,101325,45,-0.05,0.20,10.03
808,88909,-85,1,-23.2125,-45.8667,1004.0,12,00,00,45.52,101325,45,-0.03,0.13,9.94
809,89020,-85,1,-23.2125,-45.8667,1004.5,12,00,00,45.24,101325,45,-0.06,0.15,9.97
810,89129,-85,1,-23.2125,-45.8667,1005.0,12,00,00,45.09,101325,45,-0.02,0.13,10.01
811,89240,-85,1,-23.2125,-45.8667,1005.5,12,00,00,45.09,101325,45,-0.06,0.16,9.97
812,89351,-85,1,-23.2125,-45.8667,1006.0,12,00,00,45.09,101325,45,-0.02,0.16,10.04
813,89460,-85,1,-23.2125,-45.8667,1006.5,12,00,00,45.42,101325,45,-0.03,0.17,9.99
814,89571,-85,1,-23.2125,-45.8667,1007.0,12,00,00,45.09,101325,45,-0.04,0.17,9.97
815,89680,-85,1,-23.2125,-45.8667,1007.5,12,00,00,45.57,101325,45,-0.01,0.14,10.05
816,89791,-85,1,-23.2125,-45.8667,1008.0,12,00,00,45.52,101325,45,-0.07,0.16,10.01
817,89901,-85,1,-23.2125,-45.8667,1008.5,12,00,00,45.00,101325,45,-0.03,0.17,9.98
818,90011,-85,1,-23.2125,-45.8667,1009.0,12,00,00,45.38,101325,45,-0.01,0.21,10.00
819,90122,-85,1,-23.2125,-45.8667,1009.5,12,00,00,45.09,101325,45,-0.06,0.14,10.04
820,90231,-85,1,-23.2125,-45.8667,1010.0,12,00,00,45.09,101325,45,-0.07,0.21,9.97
821,90342,-85,1,-23.2125,-45.8667,1010.5,12,00,00,45.05,101325,45,-0.09,0.17,10.02
822,90451,-85,1,-23.2125,-45.8667,1011.0,12,00,00,45.38,101325,45,-0.04,0.17,9.97
823,90562,-85,1,-23.2125,-45.8667,1011.5,12,00,00,45.24,101325,45,-0.03,0.18,10.02
824,90672,-85,1,-23.2125,-45.8667,1012.0,12,00,00,45.05,101325,45,-0.06,0.15,9.99
825,90782,-85,1,-23.2125,-45.8667,1012.5,12,00,00,44.91,101325,45,-0.06,0.18,10.04
826,90893,-85,1,-23.2125,-45.8667,1013.0,12,00,00,45.24,101325,45,-0.04,0.16,10.01
827,91002,-85,1,-23.2125,-45.8667,1013.5,12,00,00,45.05,101325,45,0.00,0.11,10.04
828,91113,-85,1,-23.2125,-45.8667,1014.0,12,00,00,45.33,101325,45,-0.08,0.17,9.99
829,91223,-85,1,-23.2125,-45.8667,1014.5,12,00,00,45.09,101325,45,-0.05,0.16,10.01
830,91333,-85,1,-23.2125,-45.8667,1015.0,12,00,00,45.33,101325,45,-0.05,0.16,10.03
