Id,Tempo (ms),RSSI (dBm),Checksum (bool),Lat (deg),Lon (deg),Alt (m),Hora,Min,Seg,Temp (Celsius),Pres (Pa),Hum (%),Ax (m/s2),Ay (m/s2),Az (m/s2)
258,28361,-85,1,-23.2125,-45.8667,729.0,12,00,00,45.75,101325,45,-0.07,-0.11,10.03
259,28472,-85,1,-23.2125,-45.8667,729.5,12,00,00,45.61,101325,45,0.29,0.29,9.87
260,28581,-85,1,-23.2125,-45.8667,730.0,12,00,00,45.75,101325,45,-0.63,0.66,11.76
261,28692,-85,1,-23.2125,-45.8667,730.5,12,00,00,45.57,101325,45,-1.58,-3.53,11.48
262,28802,-85,1,-23.2125,-45.8667,731.0,12,00,00,45.38,101325,45,2.63,-5.57,6.95
263,28912,-85,1,-23.2125,-45.8667,731.5,12,00,00,45.61,101325,45,5.36,-4.31,7.26
264,29022,-85,1,-23.2125,-45.8667,732.0,12,00,00,45.71,101325,45,5.84,-3.21,1.30
265,29132,-85,1,-23.2125,-45.8667,732.5,12,00,00,45.61,101325,45,6.26,-2.22,0.84
266,29242,-85,1,-23.2125,-45.8667,733.0,12,00,00,45.19,101325,45,3.69,-0.16,8.60
267,29351,-85,1,-23.2125,-45.8667,733.5,12,00,00,45.75,101325,45,0.05,1.28,10.69
268,29462,-85,1,-23.2125,-45.8667,734.0,12,00,00,45.52,101325,45,-3.00,1.17,10.27
269,29572,-85,1,-23.2125,-45.8667,734.5,12,00,00,45.61,101325,45,-8.86,2.22,7.97
270,29682,-85,1,-23.2125,-45.8667,735.0,12,00,00,45.71,101325,45,-6.87,0.32,8.65
271,29792,-85,1,-23.2125,-45.8667,735.5,12,00,00,45.33,101325,45,-5.54,-1.19,9.18
272,29902,-85,1,-23.2125,-45.8667,736.0,12,00,00,45.61,101325,45,-2.26,-2.46,10.64
273,30012,-85,1,-23.2125,-45.8667,736.5,12,00,00,45.57,101325,45,4.38,-3.37,9.08
274,30123,-85,1,-23.2125,-45.8667,737.0,12,00,00,45.57,101325,45,4.41,-3.31,5.93
275,30232,-85,1,-23.2125,-45.8667,737.5,12,00,00,45.71,101325,45,5.22,-1.62,5.67
276,30343,-85,1,-23.2125,-45.8667,738.0,12,00,00,45.75,101325,45,2.22,-0.03,9.83
277,30452,-85,1,-23.2125,-45.8667,738.5,12,00,00,45.85,101325,45,0.00,0.17,12.44
278,30563,-85,1,-23.2125,-45.8667,739.0,12,00,00,45.42,101325,45,-2.04,0.09,10.12
279,30672,-85,1,-23.2125,-45.8667,739.5,12,00,00,45.85,101325,45,-2.51,0.21,10.41
280,30783,-85,1,-23.2125,-45.8667,740.0,12,00,00,45.85,101325,45,0.76,-0.14,10.66
281,30893,-85,1,-23.2125,-45.8667,740.5,12,00,00,45.61,101325,45,3.89,-1.28,9.53
282,31003,-85,1,-23.2125,-45.8667,741.0,12,00,00,45.57,101325,45,3.44,0.12,6.50
283,31113,-85,1,-23.2125,-45.8667,741.5,12,00,00,45.24,101325,45,2.36,0.52,10.31
284,31223,-85,1,-23.2125,-45.8667,742.0,12,00,00,45.57,101325,45,0.54,0.72,10.44
285,31333,-85,1,-23.2125,-45.8667,742.5,12,00,00,45.61,101325,45,0.12,0.27,10.14
286,31442,-85,1,-23.2125,-45.8667,743.0,12,00,00,45.33,101325,45,-0.38,-0.08,9.34
287,31553,-85,1,-23.2125,-45.8667,743.5,12,00,00,45.94,101325,45,0.57,2.19,9.63
288,31663,-85,1,-23.2125,-45.8667,744.0,12,00,00,45.71,101325,45,-0.10,0.29,10.05
289,31773,-85,1,-23.2125,-45.8667,744.5,12,00,00,45.57,101325,45,-0.22,0.16,9.96
290,31883,-85,1,-23.2125,-45.8667,745.0,12,00,00,45.85,101325,45,-0.02,-0.05,10.26
291,31993,-85,1,-23.2125,-45.8667,745.5,12,00,00,45.89,101325,45,-0.02,0.13,10.03
292,32103,-85,1,-23.2125,-45.8667,746.0,12,00,00,45.52,101325,45,-0.03,0.17,10.03
293,32214,-85,1,-23.2125,-45.8667,746.5,12,00,00,45.57,101325,45,0.21,0.30,9.79
294,32323,-85,1,-23.2125,-45.8667,747.0,12,00,00,45.42,101325,45,-0.12,0.15,9.98
295,32434,-85,1,-23.2125,-45.8667,747.5,12,00,00,45.57,101325,45,-0.11,0.16,10.06
296,32543,-85,1,-23.2125,-45.8667,748.0,12,00,00,45.38,101325,45,-0.01,0.18,10.02
297,32654,-85,1,-23.2125,-45.8667,748.5,12,00,00,45.61,101325,45,-0.04,0.14,10.02
298,32763,-85,1,-23.2125,-45.8667,749.0,12,00,00,45.61,101325,45,-0.03,0.11,10.02
299,32874,-85,1,-23.2125,-45.8667,749.5,12,00,00,45.71,101325,45,-0.05,0.12,9.98
300,32984,-85,1,-23.2125,-45.8667,750.0,12,00,00,45.75,101325,45,-0.02,0.17,9.95
301,33094,-85,1,-23.2125,-45.8667,750.5,12,00,00,45.75,101325,45,-0.08,0.15,10.06
302,33204,-85,1,-23.2125,-45.8667,751.0,12,00,00,45.57,101325,45,-0.04,0.18,9.96
303,33314,-85,1,-23.2125,-45.8667,751.5,12,00,00,45.94,101325,45,-0.03,0.11,10.05
304,33424,-85,1,-23.2125,-45.8667,752.0,12,00,00,45.57,101325,45,-0.01,0.17,9.99
305,33534,-85,1,-23.2125,-45.8667,752.5,12,00,00,45.75,101325,45,-0.07,0.14,9.95
306,33644,-85,1,-23.2125,-45.8667,753.0,12,00,00,45.57,101325,45,-0.05,0.14,9.99
307,33755,-85,1,-23.2125,-45.8667,753.5,12,00,00,45.38,101325,45,-0.03,0.17,9.97
308,33864,-85,1,-23.2125,-45.8667,754.0,12,00,00,45.61,101325,45,-0.02,0.14,10.04
309,33975,-85,1,-23.2125,-45.8667,754.5,12,00,00,45.38,101325,45,-0.00,0.13,10.01
310,34084,-85,1,-23.2125,-45.8667,755.0,12,00,00,45.75,101325,45,-0.04,0.13,9.99
311,34195,-85,1,-23.2125,-45.8667,755.5,12,00,00,45.57,101325,45,-0.02,0.13,10.06
312,34305,-85,1,-23.2125,-45.8667,756.0,12,00,00,45.75,101325,45,-0.03,0.17,9.97
313,34415,-85,1,-23.2125,-45.8667,756.5,12,00,00,45.42,101325,45,-0.05,0.14,10.03
314,34525,-85,1,-23.2125,-45.8667,757.0,12,00,00,45.57,101325,45,-0.03,0.15,9.98
315,34635,-85,1,-23.2125,-45.8667,757.5,12,00,00,45.57,101325,45,-0.04,0.12,10.01
316,34745,-85,1,-23.2125,-45.8667,758.0,12,00,00,45.57,101325,45,-0.06,0.20,10.01
317,34855,-85,1,-23.2125,-45.8667,758.5,12,00,00,45.71,101325,45,-0.04,0.18,9.99
318,34965,-85,1,-23.2125,-45.8667,759.0,12,00,00,45.75,101325,45,-0.05,0.14,10.03
319,35076,-85,1,-23.2125,-45.8667,759.5,12,00,00,45.52,101325,45,-0.04,0.16,9.99
320,35185,-85,1,-23.2125,-45.8667,760.0,12,00,00,45.75,101325,45,-0.00,0.14,9.99
321,35295,-85,1,-23.2125,-45.8667,760.5,12,00,00,45.57,101325,45,-0.05,0.15,9.92
322,35405,-85,1,-23.2125,-45.8667,761.0,12,00,00,45.75,101325,45,-0.02,0.12,10.07
323,35515,-85,1,-23.2125,-45.8667,761.5,12,00,00,45.33,101325,45,-0.05,0.13,9.96
324,35625,-85,1,-23.2125,-45.8667,762.0,12,00,00,45.57,101325,45,-0.09,0.16,9.99
325,35735,-85,1,-23.2125,-45.8667,762.5,12,00,00,45.61,101325,45,-0.00,0.14,9.98
326,35846,-85,1,-23.2125,-45.8667,763.0,12,00,00,45.38,101325,45,-0.03,0.14,9.99
327,35955,-85,1,-23.2125,-45.8667,763.5,12,00,00,45.57,101325,45,-0.03,0.13,10.03
328,36066,-85,1,-23.2125,-45.8667,764.0,12,00,00,45.75,101325,45,-0.07,0.16,9.95
329,36175,-85,1,-23.2125,-45.8667,764.5,12,00,00,45.75,101325,45,-0.03,0.13,9.96
330,36286,-85,1,-23.2125,-45.8667,765.0,12,00,00,45.89,101325,45,-0.04,0.18,9.97
331,36396,-85,1,-23.2125,-45.8667,765.5,12,00,00,45.75,101325,45,-0.03,0.18,9.99
332,36506,-85,1,-23.2125,-45.8667,766.0,12,00,00,45.75,101325,45,-0.02,0.15,10.04
333,36616,-85,1,-23.2125,-45.8667,766.5,12,00,00,45.57,101325,45,-0.06,0.12,10.00
334,36726,-85,1,-23.2125,-45.8667,767.0,12,00,00,45.57,101325,45,-0.01,0.16,9.97
335,36836,-85,1,-23.2125,-45.8667,767.5,12,00,00,45.52,101325,45,-0.04,0.14,9.96
336,36946,-85,1,-23.2125,-45.8667,768.0,12,00,00,45.94,101325,45,-0.06,0.17,10.01
337,37056,-85,1,-23.2125,-45.8667,768.5,12,00,00,45.71,101325,45,-0.02,0.17,10.02
338,37167,-85,1,-23.2125,-45.8667,769.0,12,00,00,45.52,101325,45,-0.03,0.11,10.01
339,37276,-85,1,-23.2125,-45.8667,769.5,12,00,00,45.75,101325,45,-0.02,0.15,9.98
340,37387,-85,1,-23.2125,-45.8667,770.0,12,00,00,45.75,101325,45,-0.05,0.18,9.96
341,37496,-85,1,-23.2125,-45.8667,770.5,12,00,00,45.42,101325,45,0.01,0.14,9.97
342,37606,-85,1,-23.2125,-45.8667,771.0,12,00,00,45.52,101325,45,-0.06,0.14,10.00
343,37716,-85,1,-23.2125,-45.8667,771.5,12,00,00,45.75,101325,45,-0.03,0.15,9.95
344,37826,-85,1,-23.2125,-45.8667,772.0,12,00,00,45.57,101325,45,-0.01,0.16,10.06
345,37937,-85,1,-23.2125,-45.8667,772.5,12,00,00,45.75,101325,45,-0.08,0.21,10.00
346,38046,-85,1,-23.2125,-45.8667,773.0,12,00,00,45.57,101325,45,-0.04,0.16,9.99
347,38157,-85,1,-23.2125,-45.8667,773.5,12,00,00,45.52,101325,45,-0.05,0.16,9.98
348,38266,-85,1,-23.2125,-45.8667,774.0,12,00,00,45.57,101325,45,0.00,0.11,10.04
349,38377,-85,1,-23.2125,-45.8667,774.5,12,00,00,45.38,101325,45,-0.01,0.13,10.06
350,38487,-85,1,-23.2125,-45.8667,775.0,12,00,00,45.75,101325,45,-0.03,0.15,10.03
351,38597,-85,1,-23.2125,-45.8667,775.5,12,00,00,45.38,101325,45,-0.02,0.16,9.97
352,38707,-85,1,-23.2125,-45.8667,776.0,12,00,00,45.89,101325,45,-0.01,0.16,9.99
353,38817,-85,1,-23.2125,-45.8667,776.5,12,00,00,45.61,101325,45,-0.02,0.14,9.97
354,38927,-85,1,-23.2125,-45.8667,777.0,12,00,00,45.85,101325,45,-0.02,0.14,10.01
355,39037,-85,1,-23.2125,-45.8667,777.5,12,00,00,45.38,101325,45,-0.01,0.13,10.05
356,39147,-85,1,-23.2125,-45.8667,778.0,12,00,00,45.61,101325,45,-0.02,0.13,9.98
357,39258,-85,1,-23.2125,-45.8667,778.5,12,00,00,45.75,101325,45,-0.05,0.13,10.03
358,39367,-85,1,-23.2125,-45.8667,779.0,12,00,00,45.57,101325,45,-0.06,0.16,9.99
359,39478,-85,1,-23.2125,-45.8667,779.5,12,00,00,45.75,101325,45,-0.05,0.13,9.97
360,39587,-85,1,-23.2125,-45.8667,780.0,12,00,00,45.75,101325,45,-0.02,0.16,10.07
361,39698,-85,1,-23.2125,-45.8667,780.5,12,00,00,45.61,101325,45,-0.03,0.15,10.03
362,39808,-85,1,-23.2125,-45.8667,781.0,12,00,00,45.52,101325,45,-0.13,0.17,9.91
363,39918,-85,1,-23.2125,-45.8667,781.5,12,00,00,45.42,101325,45,-0.43,-0.72,10.10
364,40028,-85,1,-23.2125,-45.8667,782.0,12,00,00,45.71,101325,45,1.16,-1.98,10.75
365,40138,-85,1,-23.2125,-45.8667,782.5,12,00,00,45.89,101325,45,3.63,-0.71,9.10
366,40248,-85,1,-23.2125,-45.8667,783.0,12,00,00,45.75,101325,45,5.00,-0.81,6.53
367,40358,-85,1,-23.2125,-45.8667,783.5,12,00,00,45.57,101325,45,-1.72,-1.59,6.53
368,40468,-85,1,-23.2125,-45.8667,784.0,12,00,00,45.61,101325,45,-7.13,-1.36,6.54
369,40579,-85,1,-23.2125,-45.8667,784.5,12,00,00,45.61,101325,45,-4.07,-2.01,8.53
370,40688,-85,1,-23.2125,-45.8667,785.0,12,00,00,45.42,101325,45,-0.99,-2.56,9.71
371,40799,-85,1,-23.2125,-45.8667,785.5,12,00,00,45.57,101325,45,-0.80,-2.39,11.87
372,40908,-85,1,-23.2125,-45.8667,786.0,12,00,00,45.89,101325,45,1.46,-0.76,7.59
373,41019,-85,1,-23.2125,-45.8667,786.5,12,00,00,45.61,101325,45,-1.73,1.09,11.50
374,41128,-85,1,-23.2125,-45.8667,787.0,12,00,00,45.61,101325,45,-2.34,-0.86,13.61
375,41239,-85,1,-23.2125,-45.8667,787.5,12,00,00,45.71,101325,45,0.47,-2.80,14.75
376,41350,-85,1,-23.2125,-45.8667,788.0,12,00,00,45.61,101325,45,2.61,-4.38,10.02
377,41459,-85,1,-23.2125,-45.8667,788.5,12,00,00,45.57,101325,45,0.23,-3.12,8.58
378,41570,-85,1,-23.2125,-45.8667,789.0,12,00,00,45.61,101325,45,0.45,-1.48,6.10
379,41679,-85,1,-23.2125,-45.8667,789.5,12,00,00,45.57,101325,45,0.62,-0.42,10.71
380,41789,-85,1,-23.2125,-45.8667,790.0,12,00,00,45.57,101325,45,-1.02,0.82,12.28
381,41900,-85,1,-23.2125,-45.8667,790.5,12,00,00,45.42,101325,45,-0.03,0.54,11.20
382,42010,-85,1,-23.2125,-45.8667,791.0,12,00,00,45.71,101325,45,1.10,-0.32,10.38
383,42120,-85,1,-23.2125,-45.8667,791.5,12,00,00,45.57,101325,45,1.50,-0.10,9.59
384,42230,-85,1,-23.2125,-45.8667,792.0,12,00,00,45.57,101325,45,-0.23,0.31,10.29
385,42340,-85,1,-23.2125,-45.8667,792.5,12,00,00,45.42,101325,45,-0.03,0.01,10.27
386,42450,-85,1,-23.2125,-45.8667,793.0,12,00,00,45.75,101325,45,0.00,0.17,10.04
387,42560,-85,1,-23.2125,-45.8667,793.5,12,00,00,45.75,101325,45,-0.03,0.15,10.00
388,42671,-85,1,-23.2125,-45.8667,794.0,12,00,00,45.57,101325,45,-0.05,0.20,10.04
389,42780,-85,1,-23.2125,-45.8667,794.5,12,00,00,45.57,101325,45,-0.04,0.15,9.97
390,42891,-85,1,-23.2125,-45.8667,795.0,12,00,00,45.75,101325,45,-0.07,0.13,10.00
391,43000,-85,1,-23.2125,-45.8667,795.5,12,00,00,45.61,101325,45,-0.03,0.13,10.02
392,43111,-85,1,-23.2125,-45.8667,796.0,12,00,00,45.75,101325,45,-0.00,0.15,9.97
393,43220,-85,1,-23.2125,-45.8667,796.5,12,00,00,45.75,101325,45,-0.02,0.16,9.96
394,43331,-85,1,-23.2125,-45.8667,797.0,12,00,00,45.61,101325,45,-0.04,0.13,10.02
395,43441,-85,1,-23.2125,-45.8667,797.5,12,00,00,45.38,101325,45,-0.02,0.14,10.01
396,43551,-85,1,-23.2125,-45.8667,798.0,12,00,00,45.61,101325,45,-0.02,0.18,10.02
397,43661,-85,1,-23.2125,-45.8667,798.5,12,00,00,45.52,101325,45,-0.02,0.19,10.07
398,43771,-85,1,-23.2125,-45.8667,799.0,12,00,00,45.71,101325,45,0.00,0.20,10.02
399,43881,-85,1,-23.2125,-45.8667,799.5,12,00,00,45.38,101325,45,-0.05,0.20,10.05
400,43992,-85,1,-23.2125,-45.8667,800.0,12,00,00,45.75,101325,45,0.02,0.19,10.03
401,44101,-85,1,-23.2125,-45.8667,800.5,12,00,00,45.57,101325,45,-0.05,0.22,9.96
402,44211,-85,1,-23.2125,-45.8667,801.0,12,00,00,45.61,101325,45,-0.03,0.20,9.98
403,44321,-85,1,-23.2125,-45.8667,801.5,12,00,00,45.57,101325,45,-0.01,0.14,9.95
404,44431,-85,1,-23.2125,-45.8667,802.0,12,00,00,45.57,101325,45,0.02,0.19,10.00
405,44541,-85,1,-23.2125,-45.8667,802.5,12,00,00,45.38,101325,45,-0.01,0.22,9.98
406,44651,-85,1,-23.2125,-45.8667,803.0,12,00,00,45.71,101325,45,-0.04,0.17,10.02
407,44762,-85,1,-23.2125,-45.8667,803.5,12,00,00,45.75,101325,45,-0.04,0.12,10.01
408,44871,-85,1,-23.2125,-45.8667,804.0,12,00,00,45.89,101325,45,-0.03,0.20,9.98
409,44982,-85,1,-23.2125,-45.8667,804.5,12,00,00,45.71,101325,45,-0.02,0.19,10.06
410,45091,-85,1,-23.2125,-45.8667,805.0,12,00,00,45.61,101325,45,-0.00,0.16,10.02
411,45202,-85,1,-23.2125,-45.8667,805.5,12,00,00,45.57,101325,45,-0.02,0.17,10.03
412,45312,-85,1,-23.2125,-45.8667,806.0,12,00,00,45.57,101325,45,-0.06,0.16,10.01
413,45422,-85,1,-23.2125,-45.8667,806.5,12,00,00,45.71,101325,45,-0.06,0.16,10.02
414,45532,-85,1,-23.2125,-45.8667,807.0,12,00,00,45.57,101325,45,0.01,0.12,10.06
415,45642,-85,1,-23.2125,-45.8667,807.5,12,00,00,45.38,101325,45,0.03,0.11,9.99
416,45752,-85,1,-23.2125,-45.8667,808.0,12,00,00,45.89,101325,45,-0.06,0.16,9.96
417,45862,-85,1,-23.2125,-45.8667,808.5,12,00,00,45.75,101325,45,-0.02,0.17,10.10
418,45972,-85,1,-23.2125,-45.8667,809.0,12,00,00,45.61,101325,45,-0.03,0.18,10.05
419,46083,-85,1,-23.2125,-45.8667,809.5,12,00,00,45.38,101325,45,0.01,0.17,9.94
420,46192,-85,1,-23.2125,-45.8667,810.0,12,00,00,45.75,101325,45,-0.04,0.19,9.99
421,46303,-85,1,-23.2125,-45.8667,810.5,12,00,00,45.75,101325,45,0.01,0.17,10.04
422,46412,-85,1,-23.2125,-45.8667,811.0,12,00,00,45.38,101325,45,-0.00,0.17,10.00
423,46523,-85,1,-23.2125,-45.8667,811.5,12,00,00,45.57,101325,45,-0.03,0.18,10.03
424,46632,-85,1,-23.2125,-45.8667,812.0,12,00,00,45.52,101325,45,-0.07,0.13,10.04
425,46743,-85,1,-23.2125,-45.8667,812.5,12,00,00,45.57,101325,45,-0.04,0.20,10.01
426,46853,-85,1,-23.2125,-45.8667,813.0,12,00,00,45.52,101325,45,-0.01,0.19,10.04
427,46963,-85,1,-23.2125,-45.8667,813.5,12,00,00,45.94,101325,45,-0.02,0.17,9.95
428,47073,-85,1,-23.2125,-45.8667,814.0,12,00,00,45.71,101325,45,-0.06,0.16,9.98
429,47183,-85,1,-23.2125,-45.8667,814.5,12,00,00,45.75,101325,45,-0.08,0.17,10.00
430,47293,-85,1,-23.2125,-45.8667,815.0,12,00,00,45.75,101325,45,-0.03,0.18,9.95
431,47404,-85,1,-23.2125,-45.8667,815.5,12,00,00,45.75,101325,45,-0.03,0.18,10.00
432,47513,-85,1,-23.2125,-45.8667,816.0,12,00,00,46.04,101325,45,-0.02,0.19,10.01
433,47624,-85,1,-23.2125,-45.8667,816.5,12,00,00,45.61,101325,45,-0.02,0.18,9.99
434,47733,-85,1,-23.2125,-45.8667,817.0,12,00,00,45.38,101325,45,-0.01,0.19,9.95
435,47844,-85,1,-23.2125,-45.8667,817.5,12,00,00,45.61,101325,45,-0.03,0.13,10.00
436,47953,-85,1,-23.2125,-45.8667,818.0,12,00,00,45.57,101325,45,-0.07,0.18,9.97
437,48064,-85,1,-23.2125,-45.8667,818.5,12,00,00,45.57,101325,45,-0.02,0.14,9.98
438,48174,-85,1,-23.2125,-45.8667,819.0,12,00,00,45.71,101325,45,-0.02,0.18,10.04
439,48284,-85,1,-23.2125,-45.8667,819.5,12,00,00,45.94,101325,45,-0.05,0.16,10.01
440,48394,-85,1,-23.2125,-45.8667,820.0,12,00,00,45.61,101325,45,-0.00,0.18,10.02
441,48504,-85,1,-23.2125,-45.8667,820.5,12,00,00,45.85,101325,45,-0.03,0.20,9.98
442,48614,-85,1,-23.2125,-45.8667,821.0,12,00,00,45.94,101325,45,0.00,0.20,10.05
443,48723,-85,1,-23.2125,-45.8667,821.5,12,00,00,45.75,101325,45,-0.04,0.18,9.98
444,48834,-85,1,-23.2125,-45.8667,822.0,12,00,00,45.94,101325,45,-0.07,0.17,10.07
445,48944,-85,1,-23.2125,-45.8667,822.5,12,00,00,45.57,101325,45,-0.01,0.15,9.98
446,49054,-85,1,-23.2125,-45.8667,823.0,12,00,00,45.52,101325,45,-0.05,0.15,10.03
447,49164,-85,1,-23.2125,-45.8667,823.5,12,00,00,45.57,101325,45,-0.05,0.17,9.99
448,49274,-85,1,-23.2125,-45.8667,824.0,12,00,00,45.33,101325,45,-0.03,0.17,10.02
449,49384,-85,1,-23.2125,-45.8667,824.5,12,00,00,45.75,101325,45,-0.03,0.18,9.97
450,49495,-85,1,-23.2125,-45.8667,825.0,12,00,00,45.42,101325,45,-0.00,0.18,10.01
451,49604,-85,1,-23.2125,-45.8667,825.5,12,00,00,45.57,101325,45,-0.05,0.19,10.01
452,49715,-85,1,-23.2125,-45.8667,826.0,12,00,00,45.38,101325,45,-0.05,0.19,9.99
453,49824,-85,1,-23.2125,-45.8667,826.5,12,00,00,45.75,101325,45,-0.03,0.15,10.01
454,49935,-85,1,-23.2125,-45.8667,827.0,12,00,00,45.57,101325,45,-0.06,0.20,9.94
455,50044,-85,1,-23.2125,-45.8667,827.5,12,00,00,45.75,101325,45,-0.04,0.17,10.00
456,50155,-85,1,-23.2125,-45.8667,828.0,12,00,00,45.57,101325,45,-0.05,0.15,10.06
457,50265,-85,1,-23.2125,-45.8667,828.5,12,00,00,45.75,101325,45,-0.00,0.20,10.00
458,50375,-85,1,-23.2125,-45.8667,829.0,12,00,00,45.57,101325,45,-0.00,0.15,9.97
459,50485,-85,1,-23.2125,-45.8667,829.5,12,00,00,45.38,101325,45,-0.04,0.18,9.99
460,50595,-85,1,-23.2125,-45.8667,830.0,12,00,00,45.75,101325,45,-0.02,0.17,10.02
461,50705,-85,1,-23.2125,-45.8667,830.5,12,00,00,45.38,101325,45,-0.06,0.17,10.05
462,50816,-85,1,-23.2125,-45.8667,831.0,12,00,00,45.89,101325,45,-0.03,0.18,10.04
463,50925,-85,1,-23.2125,-45.8667,831.5,12,00,00,45.61,101325,45,-0.03,0.15,9.98
464,51036,-85,1,-23.2125,-45.8667,832.0,12,00,00,45.75,101325,45,-0.00,0.17,10.03
465,51145,-85,1,-23.2125,-45.8667,832.5,12,00,00,45.52,101325,45,-0.07,0.17,10.04
466,51256,-85,1,-23.2125,-45.8667,833.0,12,00,00,45.85,101325,45,-0.05,0.19,10.01
467,51366,-85,1,-23.2125,-45.8667,833.5,12,00,00,45.33,101325,45,-0.04,0.18,9.97
468,51476,-85,1,-23.2125,-45.8667,834.0,12,00,00,45.61,101325,45,-0.04,0.17,10.03
469,51587,-85,1,-23.2125,-45.8667,834.5,12,00,00,45.61,101325,45,-0.04,0.18,10.00
470,51696,-85,1,-23.2125,-45.8667,835.0,12,00,00,45.61,101325,45,-0.03,0.18,10.10
471,51807,-85,1,-23.2125,-45.8667,835.5,12,00,00,45.38,101325,45,-0.07,0.17,10.09
472,51916,-85,1,-23.2125,-45.8667,836.0,12,00,00,45.57,101325,45,-0.04,0.16,10.04
473,52027,-85,1,-23.2125,-45.8667,836.5,12,00,00,45.75,101325,45,-0.04,0.18,10.01
474,52136,-85,1,-23.2125,-45.8667,837.0,12,00,00,45.75,101325,45,0.01,0.15,9.99
475,52247,-85,1,-23.2125,-45.8667,837.5,12,00,00,45.61,101325,45,-0.04,0.17,10.01
476,52357,-85,1,-23.2125,-45.8667,838.0,12,00,00,45.75,101325,45,-0.03,0.15,10.00
477,52467,-85,1,-23.2125,-45.8667,838.5,12,00,00,45.94,101325,45,-0.02,0.18,9.98
478,52577,-85,1,-23.2125,-45.8667,839.0,12,00,00,45.38,101325,45,-0.02,0.20,10.01
479,52687,-85,1,-23.2125,-45.8667,839.5,12,00,00,45.71,101325,45,-0.04,0.15,10.01
480,52797,-85,1,-23.2125,-45.8667,840.0,12,00,00,45.38,101325,45,-0.03,0.17,10.01
481,52908,-85,1,-23.2125,-45.8667,840.5,12,00,00,45.75,101325,45,-0.03,0.14,9.97
482,53017,-85,1,-23.2125,-45.8667,841.0,12,00,00,45.57,101325,45,-0.03,0.21,10.02
483,53128,-85,1,-23.2125,-45.8667,841.5,12,00,00,45.85,101325,45,-0.02,0.12,9.99
484,53237,-85,1,-23.2125,-45.8667,842.0,12,00,00,45.61,101325,45,0.01,0.19,9.96
485,53347,-85,1,-23.2125,-45.8667,842.5,12,00,00,45.57,101325,45,-0.05,0.17,9.93
486,53457,-85,1,-23.2125,-45.8667,843.0,12,00,00,45.61,101325,45,-0.06,0.17,10.01
487,53567,-85,1,-23.2125,-45.8667,843.5,12,00,00,45.38,101325,45,-0.07,0.14,10.00
488,53678,-85,1,-23.2125,-45.8667,844.0,12,00,00,45.52,101325,45,-0.04,0.21,10.02
489,53787,-85,1,-23.2125,-45.8667,844.5,12,00,00,45.61,101325,45,-0.03,0.18,9.99
490,53898,-85,1,-23.2125,-45.8667,845.0,12,00,00,45.61,101325,45,-0.03,0.18,10.05
491,54007,-85,1,-23.2125,-45.8667,845.5,12,00,00,45.75,101325,45,-0.02,0.20,10.02
492,54118,-85,1,-23.2125,-45.8667,846.0,12,00,00,45.71,101325,45,-0.02,0.20,10.03
493,54228,-85,1,-23.2125,-45.8667,846.5,12,00,00,45.89,101325,45,-0.05,0.16,10.02
494,54338,-85,1,-23.2125,-45.8667,847.0,12,00,00,45.75,101325,45,-0.06,0.20,10.04
495,54449,-85,1,-23.2125,-45.8667,847.5,12,00,00,45.85,101325,45,-0.02,0.21,9.98
496,54558,-85,1,-23.2125,-45.8667,848.0,12,00,00,46.04,101325,45,-0.03,0.18,10.05
497,54669,-85,1,-23.2125,-45.8667,848.5,12,00,00,45.42,101325,45,-0.04,0.14,10.03
498,54778,-85,1,-23.2125,-45.8667,849.0,12,00,00,45.85,101325,45,-0.04,0.17,9.99
499,54889,-85,1,-23.2125,-45.8667,849.5,12,00,00,45.94,101325,45,-0.04,0.18,9.99
500,54999,-85,1,-23.2125,-45.8667,850.0,12,00,00,45.61,101325,45,-0.05,0.19,10.04
501,55109,-85,1,-23.2125,-45.8667,850.5,12,00,00,45.57,101325,45,-0.03,0.16,9.98
502,55219,-85,1,-23.2125,-45.8667,851.0,12,00,00,45.52,101325,45,-0.04,0.19,10.02
503,55329,-85,1,-23.2125,-45.8667,851.5,12,00,00,45.57,101325,45,-0.05,0.17,10.02
504,55439,-85,1,-23.2125,-45.8667,852.0,12,00,00,45.75,101325,45,-0.04,0.17,10.02
505,55549,-85,1,-23.2125,-45.8667,852.5,12,00,00,45.75,101325,45,-0.05,0.18,9.96
506,55659,-85,1,-23.2125,-45.8667,853.0,12,00,00,45.57,101325,45,-0.03,0.17,10.01
507,55770,-85,1,-23.2125,-45.8667,853.5,12,00,00,45.61,101325,45,-0.02,0.16,10.06
508,55879,-85,1,-23.2125,-45.8667,854.0,12,00,00,45.57,101325,45,-0.05,0.16,10.03
509,55990,-85,1,-23.2125,-45.8667,854.5,12,00,00,45.61,101325,45,-0.05,0.20,10.00
510,56099,-85,1,-23.2125,-45.8667,855.0,12,00,00,45.57,101325,45,-0.03,0.18,10.07
511,56210,-85,1,-23.2125,-45.8667,855.5,12,00,00,45.38,101325,45,-0.01,0.15,10.00
512,56320,-85,1,-23.2125,-45.8667,856.0,12,00,00,45.38,101325,45,-0.06,0.18,10.07
513,56430,-85,1,-23.2125,-45.8667,856.5,12,00,00,45.71,101325,45,-0.04,0.15,10.01
514,56540,-85,1,-23.2125,-45.8667,857.0,12,00,00,45.57,101325,45,-0.04,0.20,10.08
