Carga,Tempo (ms),Carga %,Tempo (min)
64.4,78227,64.4%,1.3037833333333333
64.4,78338,64.4%,1.3056333333333334
64.3,78447,64.3%,1.30745
64.3,78558,64.3%,1.3093
64.2,78667,64.2%,1.3111166666666667
64.2,78778,64.2%,1.3129666666666666
64.1,78887,64.1%,1.3147833333333334
64.1,78998,64.1%,1.3166333333333333
64.0,79108,64.0%,1.3184666666666667
64.0,79218,64.0%,1.3203
63.9,79328,63.9%,1.3221333333333334
63.9,79438,63.9%,1.3239666666666667
63.8,79548,63.8%,1.3258
63.8,79659,63.8%,1.32765
63.7,79768,63.7%,1.3294666666666666
63.7,79879,63.7%,1.3313166666666667
63.6,79988,63.6%,1.3331333333333333
63.6,80099,63.6%,1.3349833333333334
63.5,80208,63.5%,1.3368
63.5,80319,63.5%,1.33865
63.4,80429,63.4%,1.3404833333333332
63.4,80539,63.4%,1.3423166666666666
63.3,80649,63.3%,1.34415
63.3,80759,63.3%,1.3459833333333333
63.2,80869,63.2%,1.3478166666666667
63.2,80979,63.2%,1.34965
63.1,81089,63.1%,1.3514833333333334
63.1,81200,63.1%,1.3533333333333333
63.0,81309,63.0%,1.35515
63.0,81420,63.0%,1.357
62.9,81529,62.9%,1.3588166666666666
62.9,81640,62.9%,1.3606666666666667
62.8,81750,62.8%,1.3625
62.8,81860,62.8%,1.3643333333333334
62.7,81970,62.7%,1.3661666666666668
62.7,82079,62.7%,1.3679833333333333
62.6,82190,62.6%,1.3698333333333332
62.6,82299,62.6%,1.37165
62.5,82410,62.5%,1.3735
62.5,82520,62.5%,1.3753333333333333
62.4,82630,62.4%,1.3771666666666667
62.4,82740,62.4%,1.379
62.3,82850,62.3%,1.3808333333333334
62.3,82960,62.3%,1.3826666666666667
62.2,83070,62.2%,1.3845
62.2,83180,62.2%,1.3863333333333334
62.1,83291,62.1%,1.3881833333333333
62.1,83400,62.1%,1.39
62.0,83511,62.0%,1.39185
62.0,83620,62.0%,1.3936666666666666
61.9,83731,61.9%,1.3955166666666667
61.9,83841,61.9%,1.39735
61.8,83950,61.8%,1.3991666666666667
61.8,84061,61.8%,1.4010166666666666
61.7,84170,61.7%,1.4028333333333334
61.7,84281,61.7%,1.4046833333333333
61.6,84390,61.6%,1.4065
61.6,84501,61.6%,1.40835
61.5,84611,61.5%,1.4101833333333333
61.5,84721,61.5%,1.4120166666666667
61.4,84831,61.4%,1.41385
61.4,84941,61.4%,1.4156833333333334
61.3,85051,61.3%,1.4175166666666668
61.3,85161,61.3%,1.41935
61.2,85271,61.2%,1.4211833333333332
61.2,85382,61.2%,1.4230333333333334
61.1,85491,61.1%,1.42485
61.1,85602,61.1%,1.4267
61.0,85711,61.0%,1.4285166666666667
61.0,85822,61.0%,1.4303666666666666
60.9,85932,60.9%,1.4322
60.9,86042,60.9%,1.4340333333333333
60.8,86152,60.8%,1.4358666666666666
60.8,86262,60.8%,1.4377
60.7,86372,60.7%,1.4395333333333333
60.7,86482,60.7%,1.4413666666666667
60.6,86592,60.6%,1.4432
60.6,86702,60.6%,1.4450333333333334
60.5,86812,60.5%,1.4468666666666667
60.5,86923,60.5%,1.4487166666666667
60.4,87032,60.4%,1.4505333333333332
60.4,87142,60.4%,1.4523666666666666
60.3,87252,60.3%,1.4542
60.3,87362,60.3%,1.4560333333333333
60.2,87473,60.2%,1.4578833333333334
60.2,87582,60.2%,1.4597
60.1,87693,60.1%,1.46155
60.1,87802,60.1%,1.4633666666666667
60.0,87913,60.0%,1.4652166666666666
60.0,88023,60.0%,1.46705
59.9,88133,59.9%,1.4688833333333333
59.9,88243,59.9%,1.4707166666666667
59.8,88353,59.8%,1.47255
59.8,88464,59.8%,1.4744
59.7,88573,59.7%,1.4762166666666667
59.7,88684,59.7%,1.4780666666666666
59.6,88794,59.6%,1.4799
59.6,88904,59.6%,1.4817333333333333
59.5,89014,59.5%,1.4835666666666667
59.5,89124,59.5%,1.4854
59.4,89234,59.4%,1.4872333333333334
59.4,89345,59.4%,1.4890833333333333
59.3,89455,59.3%,1.4909166666666667
59.3,89565,59.3%,1.49275
59.2,89675,59.2%,1.4945833333333334
59.2,89785,59.2%,1.4964166666666667
59.1,89895,59.1%,1.49825
59.1,90005,59.1%,1.5000833333333334
59.0,90116,59.0%,1.5019333333333333
59.0,90226,59.0%,1.5037666666666667
58.9,90336,58.9%,1.5056
58.9,90446,58.9%,1.5074333333333334
58.8,90556,58.8%,1.5092666666666668
58.8,90667,58.8%,1.5111166666666667
58.7,90776,58.7%,1.5129333333333332
58.7,90887,58.7%,1.5147833333333334
58.6,90997,58.6%,1.5166166666666667
58.6,91107,58.6%,1.51845
58.5,91217,58.5%,1.5202833333333334
58.5,91327,58.5%,1.5221166666666666
58.4,91438,58.4%,1.5239666666666667
58.4,91548,58.4%,1.5258
58.3,91658,58.3%,1.5276333333333334
58.3,91768,58.3%,1.5294666666666668
58.2,91878,58.2%,1.5313
58.2,91988,58.2%,1.5331333333333332
58.1,92099,58.1%,1.5349833333333334
58.1,92209,58.1%,1.5368166666666667
58.0,92319,58.0%,1.53865
58.0,92429,58.0%,1.5404833333333334
57.9,92539,57.9%,1.5423166666666666
57.9,92649,57.9%,1.54415
57.8,92760,57.8%,1.546
57.8,92869,57.8%,1.5478166666666666
57.7,92980,57.7%,1.5496666666666667
57.7,93089,57.7%,1.5514833333333333
57.6,93200,57.6%,1.5533333333333332
57.6,93309,57.6%,1.55515
57.5,93420,57.5%,1.557
57.5,93531,57.5%,1.55885
57.4,93640,57.4%,1.5606666666666666
57.4,93751,57.4%,1.5625166666666668
57.3,93860,57.3%,1.5643333333333334
57.3,93971,57.3%,1.5661833333333333
57.2,94081,57.2%,1.5680166666666666
57.2,94191,57.2%,1.56985
57.1,94302,57.1%,1.5717
57.1,94411,57.1%,1.5735166666666667
57.0,94522,57.0%,1.5753666666666666
57.0,94632,57.0%,1.5772
56.9,94742,56.9%,1.5790333333333333
56.9,94853,56.9%,1.5808833333333334
56.8,94962,56.8%,1.5827
56.8,95073,56.8%,1.58455
56.7,95183,56.7%,1.5863833333333333
56.7,95293,56.7%,1.5882166666666666
56.6,95404,56.6%,1.5900666666666667
56.6,95513,56.6%,1.5918833333333333
56.5,95624,56.5%,1.5937333333333332
56.5,95734,56.5%,1.5955666666666666
56.4,95844,56.4%,1.5974
56.4,95954,56.4%,1.5992333333333333
56.3,96065,56.3%,1.6010833333333334
56.3,96175,56.3%,1.6029166666666668
56.2,96285,56.2%,1.60475
56.2,96395,56.2%,1.6065833333333333
56.1,96505,56.1%,1.6084166666666666
56.1,96615,56.1%,1.61025
56.0,96726,56.0%,1.6121
56.0,96835,56.0%,1.6139166666666667
55.9,96946,55.9%,1.6157666666666666
55.9,97056,55.9%,1.6176
55.8,97166,55.8%,1.6194333333333333
55.8,97276,55.8%,1.6212666666666666
55.7,97386,55.7%,1.6231
55.7,97497,55.7%,1.62495
55.6,97606,55.6%,1.6267666666666667
55.6,97717,55.6%,1.6286166666666666
55.5,97826,55.5%,1.6304333333333334
55.5,97937,55.5%,1.6322833333333333
55.4,98046,55.4%,1.6341
55.4,98157,55.4%,1.63595
55.3,98267,55.3%,1.6377833333333334
55.3,98377,55.3%,1.6396166666666667
55.2,98488,55.2%,1.6414666666666666
55.2,98597,55.2%,1.6432833333333334
55.1,98708,55.1%,1.6451333333333333
55.1,98818,55.1%,1.6469666666666667
55.0,98928,55.0%,1.6488
55.0,99038,55.0%,1.6506333333333334
54.9,99148,54.9%,1.6524666666666668
54.9,99258,54.9%,1.6543
54.8,99368,54.8%,1.6561333333333332
54.8,99478,54.8%,1.6579666666666666
54.7,99589,54.7%,1.6598166666666667
54.7,99699,54.7%,1.66165
54.6,99809,54.6%,1.6634833333333334
54.6,99919,54.6%,1.6653166666666666
54.5,100029,54.5%,1.66715
54.5,100140,54.5%,1.669
54.4,100250,54.4%,1.6708333333333334
54.4,100360,54.4%,1.6726666666666667
54.3,100470,54.3%,1.6745
54.3,100581,54.3%,1.67635
54.2,100690,54.2%,1.6781666666666666
54.2,100801,54.2%,1.6800166666666667
54.1,100912,54.1%,1.6818666666666666
54.1,101021,54.1%,1.6836833333333334
54.0,101132,54.0%,1.6855333333333333
54.0,101241,54.0%,1.68735
53.9,101352,53.9%,1.6892
53.9,101462,53.9%,1.6910333333333334
53.8,101572,53.8%,1.6928666666666667
53.8,101683,53.8%,1.6947166666666666
53.7,101792,53.7%,1.6965333333333332
53.7,101903,53.7%,1.6983833333333334
53.6,102013,53.6%,1.7002166666666667
53.6,102123,53.6%,1.70205
53.5,102234,53.5%,1.7039
53.5,102344,53.5%,1.7057333333333333
53.4,102454,53.4%,1.7075666666666667
53.4,102564,53.4%,1.7094
53.3,102674,53.3%,1.7112333333333334
53.3,102785,53.3%,1.7130833333333333
53.2,102895,53.2%,1.7149166666666666
53.2,103005,53.2%,1.71675
53.1,103115,53.1%,1.7185833333333334
53.1,103226,53.1%,1.7204333333333333
53.0,103335,53.0%,1.72225
53.0,103446,53.0%,1.7241
52.9,103556,52.9%,1.7259333333333333
52.9,103666,52.9%,1.7277666666666667
52.8,103777,52.8%,1.7296166666666666
52.8,103886,52.8%,1.7314333333333334
52.7,103997,52.7%,1.7332833333333333
52.7,104108,52.7%,1.7351333333333334
52.6,104217,52.6%,1.73695
52.6,104328,52.6%,1.7388
52.5,104438,52.5%,1.7406333333333333
52.5,104548,52.5%,1.7424666666666666
52.4,104658,52.4%,1.7443
52.4,104769,52.4%,1.74615
52.3,104879,52.3%,1.7479833333333332
52.3,104989,52.3%,1.7498166666666666
52.2,105099,52.2%,1.75165
52.2,105209,52.2%,1.7534833333333333
52.1,105320,52.1%,1.7553333333333334
52.1,105431,52.1%,1.7571833333333333
52.0,105540,52.0%,1.759
52.0,105651,52.0%,1.76085
51.9,105760,51.9%,1.7626666666666666
51.9,105871,51.9%,1.7645166666666667
51.8,105981,51.8%,1.76635
51.8,106091,51.8%,1.7681833333333334
51.7,106202,51.7%,1.7700333333333333
51.7,106312,51.7%,1.7718666666666667
51.6,106422,51.6%,1.7737
51.6,106532,51.6%,1.7755333333333334
51.5,106643,51.5%,1.7773833333333333
51.5,106753,51.5%,1.7792166666666667
51.4,106863,51.4%,1.78105
51.4,106974,51.4%,1.7829
51.3,107083,51.3%,1.7847166666666667
51.3,107194,51.3%,1.7865666666666666
51.2,107303,51.2%,1.7883833333333334
51.2,107414,51.2%,1.7902333333333333
51.1,107525,51.1%,1.7920833333333333
51.1,107634,51.1%,1.7939
51.0,107745,51.0%,1.79575
51.0,107855,51.0%,1.7975833333333333
50.9,107965,50.9%,1.7994166666666667
50.9,108076,50.9%,1.8012666666666666
50.8,108186,50.8%,1.8031
50.8,108297,50.8%,1.80495
50.7,108406,50.7%,1.8067666666666666
50.7,108517,50.7%,1.8086166666666668
50.6,108627,50.6%,1.81045
50.6,108738,50.6%,1.8123
50.5,108849,50.5%,1.81415
50.5,108958,50.5%,1.8159666666666667
50.4,109069,50.4%,1.8178166666666666
50.4,109179,50.4%,1.81965
50.3,109290,50.3%,1.8215
50.3,109400,50.3%,1.8233333333333333
50.2,109510,50.2%,1.8251666666666666
50.2,109621,50.2%,1.8270166666666667
50.1,109731,50.1%,1.82885
50.1,109841,50.1%,1.8306833333333334
50.0,109952,50.0%,1.8325333333333333
50.0,110062,50.0%,1.8343666666666667
49.9,110172,49.9%,1.8362
49.9,110282,49.9%,1.8380333333333334
49.8,110393,49.8%,1.8398833333333333
49.8,110503,49.8%,1.8417166666666667
49.7,110613,49.7%,1.84355
49.7,110724,49.7%,1.8454
49.6,110834,49.6%,1.8472333333333333
49.6,110944,49.6%,1.8490666666666666
49.5,111054,49.5%,1.8509
49.5,111165,49.5%,1.85275
49.4,111276,49.4%,1.8546
49.4,111385,49.4%,1.8564166666666666
49.3,111496,49.3%,1.8582666666666667
49.3,111606,49.3%,1.8601
49.2,111717,49.2%,1.86195
49.2,111827,49.2%,1.8637833333333333
49.1,111937,49.1%,1.8656166666666667
49.1,112048,49.1%,1.8674666666666666
49.0,112158,49.0%,1.8693
49.0,112268,49.0%,1.8711333333333333
48.9,112378,48.9%,1.8729666666666667
48.9,112489,48.9%,1.8748166666666666
48.8,112600,48.8%,1.8766666666666667
48.8,112710,48.8%,1.8785
48.7,112820,48.7%,1.8803333333333334
48.7,112930,48.7%,1.8821666666666668
48.6,113041,48.6%,1.8840166666666667
48.6,113152,48.6%,1.8858666666666666
48.5,113261,48.5%,1.8876833333333334
48.5,113372,48.5%,1.8895333333333333
48.4,113482,48.4%,1.8913666666666666
48.4,113593,48.4%,1.8932166666666668
48.3,113702,48.3%,1.8950333333333333
48.3,113813,48.3%,1.8968833333333333
48.2,113924,48.2%,1.8987333333333334
48.2,114034,48.2%,1.9005666666666667
48.1,114144,48.1%,1.9024
48.1,114254,48.1%,1.9042333333333332
48.0,114365,48.0%,1.9060833333333334
48.0,114476,48.0%,1.9079333333333333
47.9,114585,47.9%,1.90975
47.9,114696,47.9%,1.9116
47.8,114806,47.8%,1.9134333333333333
47.8,114917,47.8%,1.9152833333333332
47.7,115026,47.7%,1.9171
47.7,115137,47.7%,1.91895
47.6,115248,47.6%,1.9208
47.6,115358,47.6%,1.9226333333333334
47.5,115468,47.5%,1.9244666666666668
47.5,115578,47.5%,1.9263
47.4,115689,47.4%,1.92815
47.4,115800,47.4%,1.93
47.3,115909,47.3%,1.9318166666666667
47.3,116020,47.3%,1.9336666666666666
47.2,116130,47.2%,1.9355
47.2,116241,47.2%,1.93735
47.1,116350,47.1%,1.9391666666666667
47.1,116461,47.1%,1.9410166666666666
47.0,116572,47.0%,1.9428666666666667
47.0,116682,47.0%,1.9447
46.9,116792,46.9%,1.9465333333333332
46.9,116902,46.9%,1.9483666666666666
46.8,117013,46.8%,1.9502166666666667
46.8,117124,46.8%,1.9520666666666666
46.7,117233,46.7%,1.9538833333333334
46.7,117344,46.7%,1.9557333333333333
46.6,117454,46.6%,1.9575666666666667
46.6,117565,46.6%,1.9594166666666666
46.5,117675,46.5%,1.96125
46.5,117785,46.5%,1.9630833333333333
46.4,117896,46.4%,1.9649333333333334
46.4,118006,46.4%,1.9667666666666668
46.3,118116,46.3%,1.9686
46.3,118226,46.3%,1.9704333333333333
46.2,118337,46.2%,1.9722833333333334
46.2,118448,46.2%,1.9741333333333333
46.1,118557,46.1%,1.97595
46.1,118668,46.1%,1.9778
46.0,118778,46.0%,1.9796333333333334
46.0,118888,46.0%,1.9814666666666667
45.9,118999,45.9%,1.9833166666666666
45.9,119109,45.9%,1.98515
45.8,119220,45.8%,1.987
45.8,119329,45.8%,1.9888166666666667
45.7,119440,45.7%,1.9906666666666666
45.7,119550,45.7%,1.9925
45.6,119661,45.6%,1.99435
45.6,119771,45.6%,1.9961833333333334
45.5,119881,45.5%,1.9980166666666668
45.5,119992,45.5%,1.9998666666666667
45.4,120102,45.4%,2.0017
45.4,120212,45.4%,2.0035333333333334
45.3,120323,45.3%,2.0053833333333335
45.3,120433,45.3%,2.007216666666667
45.2,120544,45.2%,2.0090666666666666
45.2,120653,45.2%,2.010883333333333
45.1,120764,45.1%,2.0127333333333333
45.1,120875,45.1%,2.0145833333333334
45.0,120984,45.0%,2.0164
45.0,121095,45.0%,2.01825
44.9,121205,44.9%,2.0200833333333335
44.9,121316,44.9%,2.021933333333333
44.8,121425,44.8%,2.02375
44.8,121536,44.8%,2.0256
44.7,121647,44.7%,2.02745
44.7,121757,44.7%,2.0292833333333333
44.6,121867,44.6%,2.0311166666666667
44.6,121977,44.6%,2.03295
44.5,122088,44.5%,2.0348
44.5,122199,44.5%,2.03665
44.4,122308,44.4%,2.038466666666667
44.4,122419,44.4%,2.0403166666666666
44.3,122529,44.3%,2.04215
44.3,122640,44.3%,2.044
44.2,122749,44.2%,2.0458166666666666
44.2,122860,44.2%,2.0476666666666667
44.1,122971,44.1%,2.049516666666667
44.1,123081,44.1%,2.05135
44.0,123191,44.0%,2.053183333333333
44.0,123301,44.0%,2.0550166666666665
43.9,123412,43.9%,2.0568666666666666
43.9,123523,43.9%,2.0587166666666668
43.8,123632,43.8%,2.0605333333333333
43.8,123743,43.8%,2.0623833333333335
43.7,123853,43.7%,2.064216666666667
43.7,123964,43.7%,2.0660666666666665
43.6,124075,43.6%,2.0679166666666666
43.6,124184,43.6%,2.069733333333333
43.5,124295,43.5%,2.0715833333333333
43.5,124405,43.5%,2.0734166666666667
43.4,124516,43.4%,2.075266666666667
43.4,124625,43.4%,2.0770833333333334
43.3,124736,43.3%,2.0789333333333335
43.3,124847,43.3%,2.080783333333333
43.2,124957,43.2%,2.0826166666666666
43.2,125067,43.2%,2.08445
43.1,125177,43.1%,2.0862833333333333
43.1,125288,43.1%,2.0881333333333334
43.0,125399,43.0%,2.0899833333333335
43.0,125508,43.0%,2.0918
42.9,125619,42.9%,2.09365
42.9,125729,42.9%,2.095483333333333
42.8,125840,42.8%,2.0973333333333333
42.8,125949,42.8%,2.09915
42.7,126060,42.7%,2.101
42.7,126171,42.7%,2.10285
42.6,126280,42.6%,2.1046666666666667
42.6,126391,42.6%,2.106516666666667
42.5,126501,42.5%,2.10835
42.5,126612,42.5%,2.1102
42.4,126722,42.4%,2.112033333333333
42.4,126832,42.4%,2.1138666666666666
42.3,126943,42.3%,2.1157166666666667
42.3,127053,42.3%,2.11755
42.2,127163,42.2%,2.1193833333333334
42.2,127273,42.2%,2.1212166666666668
42.1,127384,42.1%,2.123066666666667
42.1,127495,42.1%,2.1249166666666666
42.0,127604,42.0%,2.126733333333333
42.0,127715,42.0%,2.1285833333333333
41.9,127825,41.9%,2.1304166666666666
41.9,127936,41.9%,2.1322666666666668
41.8,128046,41.8%,2.1341
41.8,128156,41.8%,2.1359333333333335
41.7,128267,41.7%,2.137783333333333
41.7,128376,41.7%,2.1396
41.6,128487,41.6%,2.14145
41.6,128598,41.6%,2.1433
41.5,128708,41.5%,2.1451333333333333
41.5,128818,41.5%,2.1469666666666667
41.4,128928,41.4%,2.1488
41.4,129039,41.4%,2.15065
41.3,129149,41.3%,2.1524833333333335
41.3,129259,41.3%,2.154316666666667
41.2,129370,41.2%,2.1561666666666666
41.2,129480,41.2%,2.158
41.1,129591,41.1%,2.15985
41.1,129700,41.1%,2.1616666666666666
41.0,129811,41.0%,2.1635166666666668
41.0,129922,41.0%,2.165366666666667
40.9,130031,40.9%,2.1671833333333335
40.9,130142,40.9%,2.169033333333333
40.8,130252,40.8%,2.1708666666666665
40.8,130363,40.8%,2.1727166666666666
40.7,130472,40.7%,2.174533333333333
40.7,130583,40.7%,2.1763833333333333
40.6,130694,40.6%,2.1782333333333335
40.6,130804,40.6%,2.180066666666667
40.5,130914,40.5%,2.1819
40.5,131024,40.5%,2.1837333333333335
40.4,131135,40.4%,2.185583333333333
40.4,131246,40.4%,2.1874333333333333
40.3,131355,40.3%,2.18925
40.3,131466,40.3%,2.1911
40.2,131576,40.2%,2.1929333333333334
40.2,131687,40.2%,2.1947833333333335
40.1,131796,40.1%,2.1966
40.1,131907,40.1%,2.19845
40.0,132018,40.0%,2.2003
40.0,132128,40.0%,2.2021333333333333
39.9,132238,39.9%,2.2039666666666666
39.9,132348,39.9%,2.2058
39.8,132459,39.8%,2.20765
39.8,132570,39.8%,2.2095
39.7,132679,39.7%,2.211316666666667
39.7,132790,39.7%,2.2131666666666665
39.6,132900,39.6%,2.215
39.6,133010,39.6%,2.216833333333333
39.5,133121,39.5%,2.2186833333333333
39.5,133231,39.5%,2.2205166666666667
39.4,133342,39.4%,2.222366666666667
39.4,133452,39.4%,2.2242
39.3,133562,39.3%,2.2260333333333335
39.3,133672,39.3%,2.227866666666667
39.2,133783,39.2%,2.2297166666666666
39.2,133894,39.2%,2.2315666666666667
39.1,134003,39.1%,2.2333833333333333
39.1,134114,39.1%,2.2352333333333334
39.0,134224,39.0%,2.2370666666666668
39.0,134335,39.0%,2.238916666666667
38.9,134445,38.9%,2.24075
38.9,134555,38.9%,2.242583333333333
38.8,134666,38.8%,2.2444333333333333
38.8,134776,38.8%,2.2462666666666666
38.7,134886,38.7%,2.2481
38.7,134996,38.7%,2.2499333333333333
38.6,135107,38.6%,2.2517833333333335
38.6,135218,38.6%,2.253633333333333
38.5,135327,38.5%,2.25545
38.5,135438,38.5%,2.2573
38.4,135548,38.4%,2.259133333333333
38.4,135659,38.4%,2.2609833333333333
38.3,135769,38.3%,2.2628166666666667
38.3,135879,38.3%,2.26465
38.2,135990,38.2%,2.2665
38.2,136099,38.2%,2.2683166666666668
38.1,136210,38.1%,2.270166666666667
38.1,136321,38.1%,2.2720166666666666
38.0,136431,38.0%,2.27385
38.0,136541,38.0%,2.2756833333333333
37.9,136651,37.9%,2.2775166666666666
37.9,136762,37.9%,2.2793666666666668
37.8,136872,37.8%,2.2812
37.8,136982,37.8%,2.2830333333333335
37.7,137093,37.7%,2.284883333333333
37.7,137203,37.7%,2.2867166666666665
37.6,137314,37.6%,2.2885666666666666
37.6,137423,37.6%,2.290383333333333
37.5,137534,37.5%,2.2922333333333333
37.5,137645,37.5%,2.2940833333333335
37.4,137755,37.4%,2.295916666666667
37.4,137865,37.4%,2.29775
37.3,137975,37.3%,2.2995833333333335
37.3,138086,37.3%,2.301433333333333
37.2,138196,37.2%,2.3032666666666666
37.2,138306,37.2%,2.3051
37.1,138417,37.1%,2.30695
37.1,138527,37.1%,2.3087833333333334
37.0,138638,37.0%,2.3106333333333335
37.0,138747,37.0%,2.31245
36.9,138858,36.9%,2.3143
36.9,138969,36.9%,2.31615
36.8,139079,36.8%,2.3179833333333333
36.8,139189,36.8%,2.3198166666666666
36.7,139299,36.7%,2.32165
36.7,139410,36.7%,2.3235
36.6,139521,36.6%,2.32535
36.6,139630,36.6%,2.327166666666667
36.5,139741,36.5%,2.3290166666666665
36.5,139851,36.5%,2.33085
36.4,139962,36.4%,2.3327
36.4,140071,36.4%,2.3345166666666666
36.3,140182,36.3%,2.3363666666666667
36.3,140293,36.3%,2.338216666666667
36.2,140403,36.2%,2.34005
36.2,140513,36.2%,2.3418833333333335
36.1,140623,36.1%,2.3437166666666664
36.1,140734,36.1%,2.3455666666666666
36.0,140845,36.0%,2.3474166666666667
36.0,140954,36.0%,2.3492333333333333
35.9,141065,35.9%,2.3510833333333334
35.9,141175,35.9%,2.3529166666666668
35.8,141285,35.8%,2.35475
35.8,141395,35.8%,2.3565833333333335
35.7,141506,35.7%,2.358433333333333
35.7,141616,35.7%,2.3602666666666665
35.6,141726,35.6%,2.3621
35.6,141837,35.6%,2.36395
35.5,141947,35.5%,2.3657833333333333
35.5,142057,35.5%,2.3676166666666667
35.4,142168,35.4%,2.369466666666667
35.4,142278,35.4%,2.3713
35.3,142389,35.3%,2.37315
35.3,142498,35.3%,2.3749666666666664
35.2,142609,35.2%,2.3768166666666666
35.2,142720,35.2%,2.3786666666666667
35.1,142830,35.1%,2.3805
35.1,142940,35.1%,2.3823333333333334
35.0,143050,35.0%,2.3841666666666668
35.0,143161,35.0%,2.3860166666666665
34.9,143270,34.9%,2.3878333333333335
34.9,143381,34.9%,2.389683333333333
34.8,143492,34.8%,2.3915333333333333
34.8,143602,34.8%,2.3933666666666666
34.7,143712,34.7%,2.3952
34.7,143822,34.7%,2.3970333333333333
34.6,143933,34.6%,2.3988833333333335
34.6,144044,34.6%,2.400733333333333
34.5,144153,34.5%,2.40255
34.5,144264,34.5%,2.4044
34.4,144374,34.4%,2.4062333333333332
34.4,144485,34.4%,2.4080833333333334
34.3,144594,34.3%,2.4099
34.3,144705,34.3%,2.41175
34.2,144816,34.2%,2.4136
34.2,144926,34.2%,2.4154333333333335
34.1,145036,34.1%,2.4172666666666665
34.1,145146,34.1%,2.4191
34.0,145257,34.0%,2.42095
34.0,145368,34.0%,2.4228
33.9,145477,33.9%,2.4246166666666666
33.9,145588,33.9%,2.4264666666666668
33.8,145698,33.8%,2.4283
33.8,145809,33.8%,2.43015
33.7,145918,33.7%,2.431966666666667
33.7,146029,33.7%,2.4338166666666665
33.6,146140,33.6%,2.4356666666666666
33.6,146249,33.6%,2.4374833333333332
33.5,146360,33.5%,2.4393333333333334
33.5,146470,33.5%,2.4411666666666667
33.4,146581,33.4%,2.443016666666667
33.4,146692,33.4%,2.4448666666666665
33.3,146801,33.3%,2.4466833333333335
33.3,146912,33.3%,2.4485333333333332
33.2,147022,33.2%,2.4503666666666666
33.2,147133,33.2%,2.4522166666666667
33.1,147243,33.1%,2.45405
33.1,147353,33.1%,2.4558833333333334
33.0,147464,33.0%,2.4577333333333335
33.0,147574,33.0%,2.4595666666666665
32.9,147684,32.9%,2.4614
32.9,147794,32.9%,2.463233333333333
32.8,147905,32.8%,2.4650833333333333
32.8,148015,32.8%,2.4669166666666666
32.7,148125,32.7%,2.46875
32.7,148236,32.7%,2.4706
32.6,148346,32.6%,2.4724333333333335
32.6,148456,32.6%,2.474266666666667
32.5,148567,32.5%,2.4761166666666665
32.5,148677,32.5%,2.47795
32.4,148788,32.4%,2.4798
32.4,148897,32.4%,2.4816166666666666
32.3,149008,32.3%,2.4834666666666667
32.3,149118,32.3%,2.4853
32.2,149229,32.2%,2.48715
32.2,149339,32.2%,2.4889833333333335
32.1,149449,32.1%,2.4908166666666665
32.1,149560,32.1%,2.4926666666666666
32.0,149670,32.0%,2.4945
32.0,149780,32.0%,2.4963333333333333
31.9,149891,31.9%,2.4981833333333334
31.9,150001,31.9%,2.5000166666666668
31.8,150111,31.8%,2.50185
31.8,150221,31.8%,2.5036833333333335
31.7,150332,31.7%,2.505533333333333
31.7,150441,31.7%,2.50735
31.6,150552,31.6%,2.5092
31.6,150663,31.6%,2.51105
31.5,150773,31.5%,2.5128833333333334
31.5,150883,31.5%,2.5147166666666667
31.4,150993,31.4%,2.51655
31.4,151104,31.4%,2.5184
31.3,151215,31.3%,2.52025
31.3,151324,31.3%,2.5220666666666665
31.2,151435,31.2%,2.5239166666666666
31.2,151545,31.2%,2.52575
31.1,151656,31.1%,2.5276
31.1,151766,31.1%,2.5294333333333334
31.0,151876,31.0%,2.5312666666666668
31.0,151987,31.0%,2.5331166666666665
30.9,152097,30.9%,2.53495
30.9,152207,30.9%,2.536783333333333
30.8,152317,30.8%,2.5386166666666665
30.8,152428,30.8%,2.5404666666666667
30.7,152538,30.7%,2.5423
30.7,152648,30.7%,2.5441333333333334
30.6,152759,30.6%,2.5459833333333335
30.6,152869,30.6%,2.547816666666667
30.5,152979,30.5%,2.54965
30.5,153090,30.5%,2.5515
30.4,153200,30.4%,2.5533333333333332
30.4,153311,30.4%,2.5551833333333334
30.3,153420,30.3%,2.557
30.3,153531,30.3%,2.55885
30.2,153641,30.2%,2.5606833333333334
30.2,153751,30.2%,2.5625166666666668
30.1,153862,30.1%,2.5643666666666665
30.1,153972,30.1%,2.5662
30.0,154083,30.0%,2.56805
30.0,154192,30.0%,2.5698666666666665
29.9,154303,29.9%,2.5717166666666667
29.9,154414,29.9%,2.573566666666667
29.8,154524,29.8%,2.5754
29.8,154634,29.8%,2.5772333333333335
29.7,154744,29.7%,2.579066666666667
29.7,154855,29.7%,2.5809166666666665
29.6,154966,29.6%,2.5827666666666667
29.6,155075,29.6%,2.5845833333333332
29.5,155186,29.5%,2.5864333333333334
29.5,155296,29.5%,2.5882666666666667
29.4,155407,29.4%,2.590116666666667
29.4,155516,29.4%,2.5919333333333334
29.3,155627,29.3%,2.5937833333333336
29.3,155738,29.3%,2.5956333333333332
29.2,155847,29.2%,2.59745
29.2,155958,29.2%,2.5993
29.1,156068,29.1%,2.6011333333333333
29.1,156179,29.1%,2.6029833333333334
29.0,156289,29.0%,2.604816666666667
29.0,156399,29.0%,2.60665
28.9,156510,28.9%,2.6085
28.9,156619,28.9%,2.610316666666667
28.8,156730,28.8%,2.6121666666666665
