Id,Tempo (ms),RSSI (dBm),Checksum (bool),Lat (deg),Lon (deg),Alt (m),Hora,Min,Seg,Temp (Celsius),Pres (Pa),Hum (%),Ax (m/s2),Ay (m/s2),Az (m/s2)
677,74485,-85,1,-23.2125,-45.8667,938.5,12,00,00,45.61,101325,45,-0.05,0.25,10.05
678,74595,-85,1,-23.2125,-45.8667,939.0,12,00,00,45.85,101325,45,-0.04,0.21,10.00
679,74705,-85,1,-23.2125,-45.8667,939.5,12,00,00,45.85,101325,45,-0.02,0.20,9.98
680,74815,-85,1,-23.2125,-45.8667,940.0,12,00,00,45.57,101325,45,-0.03,0.25,10.01
681,74926,-85,1,-23.2125,-45.8667,940.5,12,00,00,45.71,101325,45,0.01,0.19,9.97
682,75035,-85,1,-23.2125,-45.8667,941.0,12,00,00,45.57,101325,45,-0.04,0.23,10.03
683,75146,-85,1,-23.2125,-45.8667,941.5,12,00,00,45.52,101325,45,0.01,0.22,10.00
684,75255,-85,1,-23.2125,-45.8667,942.0,12,00,00,45.71,101325,45,-0.03,0.22,10.00
685,75366,-85,1,-23.2125,-45.8667,942.5,12,00,00,45.75,101325,45,-0.04,0.16,9.99
686,75475,-85,1,-23.2125,-45.8667,943.0,12,00,00,45.89,101325,45,-0.07,0.25,10.01
687,75586,-85,1,-23.2125,-45.8667,943.5,12,00,00,45.75,101325,45,-0.05,0.22,10.00
688,75696,-85,1,-23.2125,-45.8667,944.0,12,00,00,45.94,101325,45,-0.01,0.23,9.96
689,75806,-85,1,-23.2125,-45.8667,944.5,12,00,00,45.57,101325,45,0.00,0.21,10.01
690,75916,-85,1,-23.2125,-45.8667,945.0,12,00,00,45.38,101325,45,-0.00,0.24,10.00
691,76026,-85,1,-23.2125,-45.8667,945.5,12,00,00,45.75,101325,45,-0.01,0.18,9.95
692,76136,-85,1,-23.2125,-45.8667,946.0,12,00,00,45.75,101325,45,0.01,0.23,10.02
693,76247,-85,1,-23.2125,-45.8667,946.5,12,00,00,45.61,101325,45,-0.05,0.22,10.03
694,76356,-85,1,-23.2125,-45.8667,947.0,12,00,00,45.71,101325,45,-0.04,0.22,10.03
695,76467,-85,1,-23.2125,-45.8667,947.5,12,00,00,45.85,101325,45,-0.05,0.24,10.03
696,76576,-85,1,-23.2125,-45.8667,948.0,12,00,00,45.61,101325,45,0.02,0.19,10.03
697,76687,-85,1,-23.2125,-45.8667,948.5,12,00,00,45.75,101325,45,-0.04,0.21,9.96
698,76796,-85,1,-23.2125,-45.8667,949.0,12,00,00,45.85,101325,45,-0.01,0.24,10.04
699,76907,-85,1,-23.2125,-45.8667,949.5,12,00,00,45.71,101325,45,-0.01,0.24,9.99
700,77017,-85,1,-23.2125,-45.8667,950.0,12,00,00,45.71,101325,45,-0.07,0.23,9.98
701,77126,-85,1,-23.2125,-45.8667,950.5,12,00,00,45.89,101325,45,-0.04,0.20,9.96
702,77237,-85,1,-23.2125,-45.8667,951.0,12,00,00,45.57,101325,45,-0.04,0.18,9.95
703,77346,-85,1,-23.2125,-45.8667,951.5,12,00,00,45.85,101325,45,-0.03,0.19,9.97
704,77457,-85,1,-23.2125,-45.8667,952.0,12,00,00,45.57,101325,45,-0.02,0.23,10.02
705,77566,-85,1,-23.2125,-45.8667,952.5,12,00,00,45.75,101325,45,-0.04,0.24,9.99
706,77677,-85,1,-23.2125,-45.8667,953.0,12,00,00,45.61,101325,45,-0.02,0.22,10.07
707,77787,-85,1,-23.2125,-45.8667,953.5,12,00,00,45.75,101325,45,-0.02,0.21,10.02
708,77897,-85,1,-23.2125,-45.8667,954.0,12,00,00,45.61,101325,45,0.02,0.17,9.95
709,78007,-85,1,-23.2125,-45.8667,954.5,12,00,00,45.85,101325,45,-0.01,0.19,10.07
710,78117,-85,1,-23.2125,-45.8667,955.0,12,00,00,45.71,101325,45,-0.03,0.24,10.02
711,78227,-85,1,-23.2125,-45.8667,955.5,12,00,00,45.75,101325,45,-0.05,0.19,10.03
712,78338,-85,1,-23.2125,-45.8667,956.0,12,00,00,45.61,101325,45,-0.02,0.23,9.98
713,78447,-85,1,-23.2125,-45.8667,956.5,12,00,00,45.57,101325,45,-0.05,0.21,9.98
714,78558,-85,1,-23.2125,-45.8667,957.0,12,00,00,45.57,101325,45,-0.03,0.21,10.00
715,78667,-85,1,-23.2125,-45.8667,957.5,12,00,00,45.57,101325,45,-0.05,0.22,10.04
716,78778,-85,1,-23.2125,-45.8667,958.0,12,00,00,45.75,101325,45,-0.01,0.25,10.04
717,78887,-85,1,-23.2125,-45.8667,958.5,12,00,00,45.38,101325,45,-0.06,0.23,9.98
718,78998,-85,1,-23.2125,-45.8667,959.0,12,00,00,46.04,101325,45,-0.03,0.22,10.03
719,79108,-85,1,-23.2125,-45.8667,959.5,12,00,00,45.75,101325,45,-0.02,0.20,10.04
720,79218,-85,1,-23.2125,-45.8667,960.0,12,00,00,45.61,101325,45,-0.02,0.20,9.92
721,79328,-85,1,-23.2125,-45.8667,960.5,12,00,00,46.04,101325,45,-0.04,0.19,9.96
722,79438,-85,1,-23.2125,-45.8667,961.0,12,00,00,45.57,101325,45,-0.04,0.23,10.03
723,79548,-85,1,-23.2125,-45.8667,961.5,12,00,00,45.75,101325,45,-0.03,0.21,10.00
724,79659,-85,1,-23.2125,-45.8667,962.0,12,00,00,46.04,101325,45,-0.00,0.25,10.02
725,79768,-85,1,-23.2125,-45.8667,962.5,12,00,00,45.85,101325,45,-0.02,0.23,10.00
726,79879,-85,1,-23.2125,-45.8667,963.0,12,00,00,45.75,101325,45,-0.05,0.26,10.02
727,79988,-85,1,-23.2125,-45.8667,963.5,12,00,00,45.57,101325,45,0.01,0.23,9.94
728,80099,-85,1,-23.2125,-45.8667,964.0,12,00,00,45.75,101325,45,-0.05,0.18,10.04
729,80208,-85,1,-23.2125,-45.8667,964.5,12,00,00,45.85,101325,45,-0.07,0.22,10.01
730,80319,-85,1,-23.2125,-45.8667,965.0,12,00,00,45.61,101325,45,-0.02,0.20,9.95
731,80429,-85,1,-23.2125,-45.8667,965.5,12,00,00,45.85,101325,45,-0.02,0.18,9.98
732,80539,-85,1,-23.2125,-45.8667,966.0,12,00,00,45.85,101325,45,-0.04,0.20,9.97
733,80649,-85,1,-23.2125,-45.8667,966.5,12,00,00,45.89,101325,45,-0.03,0.18,10.03
734,80759,-85,1,-23.2125,-45.8667,967.0,12,00,00,45.71,101325,45,0.00,0.21,10.11
735,80869,-85,1,-23.2125,-45.8667,967.5,12,00,00,45.75,101325,45,-0.04,0.23,10.01
736,80979,-85,1,-23.2125,-45.8667,968.0,12,00,00,45.57,101325,45,-0.09,0.25,10.01
737,81089,-85,1,-23.2125,-45.8667,968.5,12,00,00,45.71,101325,45,-0.04,0.24,10.03
738,81200,-85,1,-23.2125,-45.8667,969.0,12,00,00,45.24,101325,45,-0.03,0.23,9.99
739,81309,-85,1,-23.2125,-45.8667,969.5,12,00,00,46.04,101325,45,-0.01,0.23,10.00
740,81420,-85,1,-23.2125,-45.8667,970.0,12,00,00,45.75,101325,45,-0.05,0.22,10.04
741,81529,-85,1,-23.2125,-45.8667,970.5,12,00,00,45.85,101325,45,-0.00,0.26,9.96
742,81640,-85,1,-23.2125,-45.8667,971.0,12,00,00,45.75,101325,45,0.00,0.23,10.03
743,81750,-85,1,-23.2125,-45.8667,971.5,12,00,00,45.57,101325,45,-0.09,0.17,9.99
744,81860,-85,1,-23.2125,-45.8667,972.0,12,00,00,45.85,101325,45,-0.02,0.17,9.93
745,81970,-85,1,-23.2125,-45.8667,972.5,12,00,00,45.85,101325,45,-0.12,0.17,9.94
746,82079,-85,1,-23.2125,-45.8667,973.0,12,00,00,45.38,101325,45,-0.02,0.22,9.95
747,82190,-85,1,-23.2125,-45.8667,973.5,12,00,00,45.75,101325,45,-0.03,0.23,10.07
748,82299,-85,1,-23.2125,-45.8667,974.0,12,00,00,45.52,101325,45,-0.07,0.23,10.03
749,82410,-85,1,-23.2125,-45.8667,974.5,12,00,00,45.75,101325,45,-0.02,0.23,9.96
750,82520,-85,1,-23.2125,-45.8667,975.0,12,00,00,45.19,101325,45,-0.08,0.18,10.06
751,82630,-85,1,-23.2125,-45.8667,975.5,12,00,00,45.61,101325,45,-0.03,0.17,10.04
752,82740,-85,1,-23.2125,-45.8667,976.0,12,00,00,45.85,101325,45,-0.08,0.20,9.99
753,82850,-85,1,-23.2125,-45.8667,976.5,12,00,00,45.52,101325,45,-0.02,0.21,9.99
754,82960,-85,1,-23.2125,-45.8667,977.0,12,00,00,45.61,101325,45,-0.02,0.26,10.02
755,83070,-85,1,-23.2125,-45.8667,977.5,12,00,00,45.75,101325,45,0.01,0.22,9.99
756,83180,-85,1,-23.2125,-45.8667,978.0,12,00,00,45.75,101325,45,-0.02,0.24,9.99
757,83291,-85,1,-23.2125,-45.8667,978.5,12,00,00,45.38,101325,45,-0.02,0.24,9.97
758,83400,-85,1,-23.2125,-45.8667,979.0,12,00,00,45.75,101325,45,-0.04,0.23,10.03
759,83511,-85,1,-23.2125,-45.8667,979.5,12,00,00,45.85,101325,45,-0.01,0.21,9.98
760,83620,-85,1,-23.2125,-45.8667,980.0,12,00,00,45.61,101325,45,-0.03,0.22,9.92
761,83731,-85,1,-23.2125,-45.8667,980.5,12,00,00,45.75,101325,45,0.00,0.21,9.99
762,83841,-85,1,-23.2125,-45.8667,981.0,12,00,00,45.75,101325,45,-0.02,0.22,9.99
763,83950,-85,1,-23.2125,-45.8667,981.5,12,00,00,45.61,101325,45,-0.04,0.19,10.00
764,84061,-85,1,-23.2125,-45.8667,982.0,12,00,00,45.38,101325,45,-0.05,0.24,10.01
765,84170,-85,1,-23.2125,-45.8667,982.5,12,00,00,45.61,101325,45,-0.05,0.18,9.99
766,84281,-85,1,-23.2125,-45.8667,983.0,12,00,00,45.61,101325,45,-0.06,0.20,10.01
767,84390,-85,1,-23.2125,-45.8667,983.5,12,00,00,45.61,101325,45,0.08,0.18,9.98
768,84501,-85,1,-23.2125,-45.8667,984.0,12,00,00,45.61,101325,45,-0.11,0.19,10.25
769,84611,-85,1,-23.2125,-45.8667,984.5,12,00,00,45.57,101325,45,-0.10,0.24,9.98
770,84721,-85,1,-23.2125,-45.8667,985.0,12,00,00,45.75,101325,45,-0.05,0.18,9.93
771,84831,-85,1,-23.2125,-45.8667,985.5,12,00,00,45.85,101325,45,0.07,0.23,10.00
772,84941,-85,1,-23.2125,-45.8667,986.0,12,00,00,45.61,101325,45,-0.06,0.30,9.99
773,85051,-85,1,-23.2125,-45.8667,986.5,12,00,00,45.75,101325,45,-0.06,0.24,10.09
774,85161,-85,1,-23.2125,-45.8667,987.0,12,00,00,45.61,101325,45,-0.00,0.25,10.03
775,85271,-85,1,-23.2125,-45.8667,987.5,12,00,00,45.71,101325,45,-0.03,0.18,10.01
776,85382,-85,1,-23.2125,-45.8667,988.0,12,00,00,45.75,101325,45,0.03,0.17,9.97
777,85491,-85,1,-23.2125,-45.8667,988.5,12,00,00,45.57,101325,45,-0.03,0.20,10.01
778,85602,-85,1,-23.2125,-45.8667,989.0,12,00,00,45.57,101325,45,-0.04,0.21,9.99
779,85711,-85,1,-23.2125,-45.8667,989.5,12,00,00,45.89,101325,45,0.00,0.22,10.00
780,85822,-85,1,-23.2125,-45.8667,990.0,12,00,00,45.75,101325,45,-0.04,0.22,10.04
781,85932,-85,1,-23.2125,-45.8667,990.5,12,00,00,45.33,101325,45,-0.04,0.19,10.03
782,86042,-85,1,-23.2125,-45.8667,991.0,12,00,00,45.57,101325,45,-0.01,0.24,10.00
783,86152,-85,1,-23.2125,-45.8667,991.5,12,00,00,45.61,101325,45,-0.06,0.23,9.98
784,86262,-85,1,-23.2125,-45.8667,992.0,12,00,00,45.71,101325,45,-0.05,0.21,9.97
785,86372,-85,1,-23.2125,-45.8667,992.5,12,00,00,45.75,101325,45,-0.06,0.19,10.00
786,86482,-85,1,-23.2125,-45.8667,993.0,12,00,00,45.24,101325,45,0.00,0.18,9.98
787,86592,-85,1,-23.2125,-45.8667,993.5,12,00,00,45.71,101325,45,-0.06,0.19,10.19
788,86702,-85,1,-23.2125,-45.8667,994.0,12,00,00,46.08,101325,45,-0.08,0.21,9.98
789,86812,-85,1,-23.2125,-45.8667,994.5,12,00,00,45.85,101325,45,-0.00,-0.06,10.13
790,86923,-85,1,-23.2125,-45.8667,995.0,12,00,00,45.89,101325,45,0.00,0.24,10.00
791,87032,-85,1,-23.2125,-45.8667,995.5,12,00,00,45.57,101325,45,-0.03,0.22,9.98
792,87142,-85,1,-23.2125,-45.8667,996.0,12,00,00,45.57,101325,45,-0.05,0.22,10.00
793,87252,-85,1,-23.2125,-45.8667,996.5,12,00,00,45.61,101325,45,-0.05,0.22,10.04
794,87362,-85,1,-23.2125,-45.8667,997.0,12,00,00,45.57,101325,45,-0.03,0.19,10.09
795,87473,-85,1,-23.2125,-45.8667,997.5,12,00,00,45.61,101325,45,-0.03,0.23,9.99
796,87582,-85,1,-23.2125,-45.8667,998.0,12,00,00,45.89,101325,45,-0.03,0.20,9.97
797,87693,-85,1,-23.2125,-45.8667,998.5,12,00,00,45.57,101325,45,-0.04,0.25,9.97
798,87802,-85,1,-23.2125,-45.8667,999.0,12,00,00,45.71,101325,45,-0.02,0.25,9.96
799,87913,-85,1,-23.2125,-45.8667,999.5,12,00,00,45.75,101325,45,-0.04,0.19,10.02
800,88023,-85,1,-23.2125,-45.8667,1000.0,12,00,00,45.61,101325,45,0.00,0.23,9.99
801,88133,-85,1,-23.2125,-45.8667,1000.5,12,00,00,45.71,101325,45,0.04,0.33,9.98
802,88243,-85,1,-23.2125,-45.8667,1001.0,12,00,00,46.08,101325,45,-0.17,0.25,10.03
803,88353,-85,1,-23.2125,-45.8667,1001.5,12,00,00,45.85,101325,45,-0.18,-0.46,11.33
804,88464,-85,1,-23.2125,-45.8667,1002.0,12,00,00,45.75,101325,45,-0.86,-3.37,9.51
805,88573,-85,1,-23.2125,-45.8667,1002.5,12,00,00,45.75,101325,45,0.19,-1.58,4.98
806,88684,-85,1,-23.2125,-45.8667,1003.0,12,00,00,45.75,101325,45,1.68,-2.45,9.36
807,88794,-85,1,-23.2125,-45.8667,1003.5,12,00,00,45.57,101325,45,0.32,-1.20,9.59
808,88904,-85,1,-23.2125,-45.8667,1004.0,12,00,00,45.38,101325,45,0.36,-1.01,9.94
809,89014,-85,1,-23.2125,-45.8667,1004.5,12,00,00,45.85,101325,45,0.27,-0.66,10.04
810,89124,-85,1,-23.2125,-45.8667,1005.0,12,00,00,45.38,101325,45,0.18,-0.51,9.83
811,89234,-85,1,-23.2125,-45.8667,1005.5,12,00,00,45.85,101325,45,0.59,0.55,10.94
812,89345,-85,1,-23.2125,-45.8667,1006.0,12,00,00,45.89,101325,45,-2.38,-0.00,9.46
813,89455,-85,1,-23.2125,-45.8667,1006.5,12,00,00,45.85,101325,45,-4.77,0.25,7.38
814,89565,-85,1,-23.2125,-45.8667,1007.0,12,00,00,45.57,101325,45,1.04,-0.98,11.38
815,89675,-85,1,-23.2125,-45.8667,1007.5,12,00,00,45.71,101325,45,2.04,-0.47,9.33
816,89785,-85,1,-23.2125,-45.8667,1008.0,12,00,00,45.57,101325,45,-4.89,-0.33,4.96
817,89895,-85,1,-23.2125,-45.8667,1008.5,12,00,00,45.42,101325,45,-2.58,-0.96,7.87
818,90005,-85,1,-23.2125,-45.8667,1009.0,12,00,00,45.33,101325,45,0.24,-1.02,9.89
819,90116,-85,1,-23.2125,-45.8667,1009.5,12,00,00,45.75,101325,45,-0.04,-0.85,9.99
820,90226,-85,1,-23.2125,-45.8667,1010.0,12,00,00,45.57,101325,45,0.29,-0.22,9.92
821,90336,-85,1,-23.2125,-45.8667,1010.5,12,00,00,45.61,101325,45,-0.24,0.04,10.22
822,90446,-85,1,-23.2125,-45.8667,1011.0,12,00,00,45.75,101325,45,-0.71,0.38,9.81
823,90556,-85,1,-23.2125,-45.8667,1011.5,12,00,00,45.75,101325,45,-0.09,0.15,9.95
824,90667,-85,1,-23.2125,-45.8667,1012.0,12,00,00,45.71,101325,45,-0.03,0.17,10.06
825,90776,-85,1,-23.2125,-45.8667,1012.5,12,00,00,45.52,101325,45,-0.06,0.16,10.03
826,90887,-85,1,-23.2125,-45.8667,1013.0,12,00,00,45.61,101325,45,-0.05,0.19,9.97
827,90997,-85,1,-23.2125,-45.8667,1013.5,12,00,00,45.61,101325,45,-0.03,0.16,10.04
828,91107,-85,1,-23.2125,-45.8667,1014.0,12,00,00,45.38,101325,45,-0.04,0.21,10.10
829,91217,-85,1,-23.2125,-45.8667,1014.5,12,00,00,45.57,101325,45,-0.06,0.20,10.05
830,91327,-85,1,-23.2125,-45.8667,1015.0,12,00,00,45.85,101325,45,-0.07,0.20,10.02
831,91438,-85,1,-23.2125,-45.8667,1015.5,12,00,00,45.52,101325,45,-0.02,0.19,9.98
832,91548,-85,1,-23.2125,-45.8667,1016.0,12,00,00,45.75,101325,45,-0.04,0.21,10.03
833,91658,-85,1,-23.2125,-45.8667,1016.5,12,00,00,45.71,101325,45,-0.05,0.21,10.00
834,91768,-85,1,-23.2125,-45.8667,1017.0,12,00,00,45.75,101325,45,-0.03,0.19,10.04
835,91878,-85,1,-23.2125,-45.8667,1017.5,12,00,00,45.85,101325,45,-0.08,0.22,10.01
836,91988,-85,1,-23.2125,-45.8667,1018.0,12,00,00,45.85,101325,45,-0.08,0.16,9.98
837,92099,-85,1,-23.2125,-45.8667,1018.5,12,00,00,45.71,101325,45,-0.02,0.15,10.00
838,92209,-85,1,-23.2125,-45.8667,1019.0,12,00,00,45.71,101325,45,-0.03,0.17,9.92
839,92319,-85,1,-23.2125,-45.8667,1019.5,12,00,00,45.71,101325,45,-0.09,0.19,10.02
840,92429,-85,1,-23.2125,-45.8667,1020.0,12,00,00,45.89,101325,45,-0.06,0.22,9.96
841,92539,-85,1,-23.2125,-45.8667,1020.5,12,00,00,45.75,101325,45,0.03,0.20,9.97
842,92649,-85,1,-23.2125,-45.8667,1021.0,12,00,00,45.94,101325,45,-0.08,0.22,10.03
843,92760,-85,1,-23.2125,-45.8667,1021.5,12,00,00,45.57,101325,45,0.02,0.16,10.05
844,92869,-85,1,-23.2125,-45.8667,1022.0,12,00,00,46.22,101325,45,0.10,0.05,9.96
845,92980,-85,1,-23.2125,-45.8667,1022.5,12,00,00,45.57,101325,45,0.05,0.11,10.05
846,93089,-85,1,-23.2125,-45.8667,1023.0,12,00,00,45.61,101325,45,0.05,0.23,9.97
847,93200,-85,1,-23.2125,-45.8667,1023.5,12,00,00,45.61,101325,45,-0.12,0.06,9.99
848,93309,-85,1,-23.2125,-45.8667,1024.0,12,00,00,45.85,101325,45,-0.04,0.11,10.04
849,93420,-85,1,-23.2125,-45.8667,1024.5,12,00,00,45.57,101325,45,-0.24,0.36,10.07
850,93531,-85,1,-23.2125,-45.8667,1025.0,12,00,00,45.71,101325,45,-0.10,0.34,9.77
851,93640,-85,1,-23.2125,-45.8667,1025.5,12,00,00,45.75,101325,45,0.80,-0.13,9.83
852,93751,-85,1,-23.2125,-45.8667,1026.0,12,00,00,45.61,101325,45,0.63,-0.00,9.86
853,93860,-85,1,-23.2125,-45.8667,1026.5,12,00,00,45.33,101325,45,-0.61,0.12,10.51
854,93971,-85,1,-23.2125,-45.8667,1027.0,12,00,00,45.71,101325,45,9.60,-1.39,17.96
855,94081,-85,1,-23.2125,-45.8667,1027.5,12,00,00,46.04,101325,45,0.80,-0.58,-7.76
856,94191,-85,1,-23.2125,-45.8667,1028.0,12,00,00,45.94,101325,45,9.68,-2.28,0.19
857,94302,-85,1,-23.2125,-45.8667,1028.5,12,00,00,45.71,101325,45,9.99,-0.88,-0.68
858,94411,-85,1,-23.2125,-45.8667,1029.0,12,00,00,45.85,101325,45,10.01,-0.65,-1.43
859,94522,-85,1,-23.2125,-45.8667,1029.5,12,00,00,45.75,101325,45,9.93,-0.58,-1.03
860,94632,-85,1,-23.2125,-45.8667,1030.0,12,00,00,45.75,101325,45,9.77,-0.61,-1.32
861,94742,-85,1,-23.2125,-45.8667,1030.5,12,00,00,45.61,101325,45,9.92,-0.46,-0.58
862,94853,-85,1,-23.2125,-45.8667,1031.0,12,00,00,45.75,101325,45,10.27,-0.69,-0.55
863,94962,-85,1,-23.2125,-45.8667,1031.5,12,00,00,45.57,101325,45,9.37,-0.71,-0.13
864,95073,-85,1,-23.2125,-45.8667,1032.0,12,00,00,45.71,101325,45,10.08,-1.14,1.24
865,95183,-85,1,-23.2125,-45.8667,1032.5,12,00,00,45.71,101325,45,6.23,-1.21,4.66
866,95293,-85,1,-23.2125,-45.8667,1033.0,12,00,00,45.52,101325,45,1.01,-1.30,8.66
867,95404,-85,1,-23.2125,-45.8667,1033.5,12,00,00,45.71,101325,45,-0.56,-1.65,11.68
868,95513,-85,1,-23.2125,-45.8667,1034.0,12,00,00,45.75,101325,45,-0.51,-0.89,10.25
869,95624,-85,1,-23.2125,-45.8667,1034.5,12,00,00,45.75,101325,45,-1.29,-0.51,10.41
870,95734,-85,1,-23.2125,-45.8667,1035.0,12,00,00,45.75,101325,45,0.64,-0.69,9.79
871,95844,-85,1,-23.2125,-45.8667,1035.5,12,00,00,45.75,101325,45,0.62,-0.53,10.80
872,95954,-85,1,-23.2125,-45.8667,1036.0,12,00,00,45.61,101325,45,0.68,-0.12,10.26
873,96065,-85,1,-23.2125,-45.8667,1036.5,12,00,00,45.75,101325,45,0.27,-0.09,9.50
874,96175,-85,1,-23.2125,-45.8667,1037.0,12,00,00,45.61,101325,45,-0.18,0.37,10.08
875,96285,-85,1,-23.2125,-45.8667,1037.5,12,00,00,45.75,101325,45,-0.01,0.22,10.03
876,96395,-85,1,-23.2125,-45.8667,1038.0,12,00,00,45.75,101325,45,0.02,0.27,9.98
877,96505,-85,1,-23.2125,-45.8667,1038.5,12,00,00,45.71,101325,45,0.02,0.24,10.00
878,96615,-85,1,-23.2125,-45.8667,1039.0,12,00,00,45.57,101325,45,-0.02,0.23,9.97
879,96726,-85,1,-23.2125,-45.8667,1039.5,12,00,00,45.61,101325,45,-0.02,0.20,10.02
880,96835,-85,1,-23.2125,-45.8667,1040.0,12,00,00,46.04,101325,45,-0.01,0.19,10.01
881,96946,-85,1,-23.2125,-45.8667,1040.5,12,00,00,45.89,101325,45,-0.01,0.22,10.02
882,97056,-85,1,-23.2125,-45.8667,1041.0,12,00,00,45.85,101325,45,0.02,0.27,9.99
883,97166,-85,1,-23.2125,-45.8667,1041.5,12,00,00,45.38,101325,45,-0.02,0.26,9.98
884,97276,-85,1,-23.2125,-45.8667,1042.0,12,00,00,45.61,101325,45,-0.02,0.24,9.97
885,97386,-85,1,-23.2125,-45.8667,1042.5,12,00,00,45.89,101325,45,-0.04,0.23,9.97
886,97497,-85,1,-23.2125,-45.8667,1043.0,12,00,00,45.57,101325,45,0.00,0.25,9.99
887,97606,-85,1,-23.2125,-45.8667,1043.5,12,00,00,45.61,101325,45,0.01,0.21,9.97
888,97717,-85,1,-23.2125,-45.8667,1044.0,12,00,00,45.71,101325,45,0.03,0.27,10.04
889,97826,-85,1,-23.2125,-45.8667,1044.5,12,00,00,45.61,101325,45,-0.04,0.25,10.01
890,97937,-85,1,-23.2125,-45.8667,1045.0,12,00,00,45.61,101325,45,0.03,0.20,9.98
891,98046,-85,1,-23.2125,-45.8667,1045.5,12,00,00,45.85,101325,45,-0.03,0.21,10.00
892,98157,-85,1,-23.2125,-45.8667,1046.0,12,00,00,45.57,101325,45,0.02,0.26,10.02
893,98267,-85,1,-23.2125,-45.8667,1046.5,12,00,00,45.57,101325,45,-0.03,0.24,10.01
894,98377,-85,1,-23.2125,-45.8667,1047.0,12,00,00,45.75,101325,45,-0.00,0.19,10.07
895,98488,-85,1,-23.2125,-45.8667,1047.5,12,00,00,45.89,101325,45,0.01,0.24,10.05
896,98597,-85,1,-23.2125,-45.8667,1048.0,12,00,00,45.57,101325,45,-0.05,0.20,9.98
897,98708,-85,1,-23.2125,-45.8667,1048.5,12,00,00,45.42,101325,45,-0.02,0.24,9.99
898,98818,-85,1,-23.2125,-45.8667,1049.0,12,00,00,45.61,101325,45,-0.03,0.22,9.97
899,98928,-85,1,-23.2125,-45.8667,1049.5,12,00,00,45.57,101325,45,-0.02,0.20,9.99
900,99038,-85,1,-23.2125,-45.8667,1050.0,12,00,00,45.71,101325,45,-0.02,0.24,10.05
901,99148,-85,1,-23.2125,-45.8667,1050.5,12,00,00,45.75,101325,45,-0.02,0.19,9.98
902,99258,-85,1,-23.2125,-45.8667,1051.0,12,00,00,45.52,101325,45,0.00,0.21,9.97
903,99368,-85,1,-23.2125,-45.8667,1051.5,12,00,00,45.61,101325,45,-0.02,0.23,10.02
904,99478,-85,1,-23.2125,-45.8667,1052.0,12,00,00,45.57,101325,45,-0.03,0.24,10.02
905,99589,-85,1,-23.2125,-45.8667,1052.5,12,00,00,45.42,101325,45,-0.02,0.23,9.97
906,99699,-85,1,-23.2125,-45.8667,1053.0,12,00,00,45.71,101325,45,-0.03,0.23,10.05
907,99809,-85,1,-23.2125,-45.8667,1053.5,12,00,00,45.71,101325,45,-0.01,0.26,10.00
908,99919,-85,1,-23.2125,-45.8667,1054.0,12,00,00,45.38,101325,45,-0.01,0.23,10.03
909,100029,-85,1,-23.2125,-45.8667,1054.5,12,00,00,45.75,101325,45,-0.05,0.24,9.97
910,100140,-85,1,-23.2125,-45.8667,1055.0,12,00,00,45.52,101325,45,-0.02,0.24,9.94
911,100250,-85,1,-23.2125,-45.8667,1055.5,12,00,00,45.61,101325,45,-0.04,0.28,10.01
912,100360,-85,1,-23.2125,-45.8667,1056.0,12,00,00,45.75,101325,45,0.02,0.22,10.01
913,100470,-85,1,-23.2125,-45.8667,1056.5,12,00,00,45.94,101325,45,-0.07,0.24,10.03
914,100581,-85,1,-23.2125,-45.8667,1057.0,12,00,00,45.52,101325,45,-0.06,0.21,10.06
915,100690,-85,1,-23.2125,-45.8667,1057.5,12,00,00,45.57,101325,45,-0.00,0.25,9.97
916,100801,-85,1,-23.2125,-45.8667,1058.0,12,00,00,45.71,101325,45,0.02,0.23,9.97
917,100912,-85,1,-23.2125,-45.8667,1058.5,12,00,00,45.75,101325,45,-0.01,0.19,9.98
918,101021,-85,1,-23.2125,-45.8667,1059.0,12,00,00,45.57,101325,45,-0.05,0.24,10.04
919,101132,-85,1,-23.2125,-45.8667,1059.5,12,00,00,45.61,101325,45,0.03,0.27,9.98
920,101241,-85,1,-23.2125,-45.8667,1060.0,12,00,00,45.85,101325,45,0.02,0.24,9.93
921,101352,-85,1,-23.2125,-45.8667,1060.5,12,00,00,45.52,101325,45,0.01,0.23,9.99
922,101462,-85,1,-23.2125,-45.8667,1061.0,12,00,00,45.94,101325,45,0.00,0.22,10.01
923,101572,-85,1,-23.2125,-45.8667,1061.5,12,00,00,45.85,101325,45,-0.02,0.25,10.00
924,101683,-85,1,-23.2125,-45.8667,1062.0,12,00,00,45.85,101325,45,-0.03,0.25,10.01
925,101792,-85,1,-23.2125,-45.8667,1062.5,12,00,00,45.52,101325,45,-0.04,0.23,9.96
926,101903,-85,1,-23.2125,-45.8667,1063.0,12,00,00,45.75,101325,45,-0.01,0.22,9.99
927,102013,-85,1,-23.2125,-45.8667,1063.5,12,00,00,45.75,101325,45,-0.02,0.28,9.99
928,102123,-85,1,-23.2125,-45.8667,1064.0,12,00,00,45.61,101325,45,-0.05,0.24,9.92
929,102234,-85,1,-23.2125,-45.8667,1064.5,12,00,00,45.75,101325,45,0.00,0.19,10.08
930,102344,-85,1,-23.2125,-45.8667,1065.0,12,00,00,45.57,101325,45,-0.04,0.21,9.97
931,102454,-85,1,-23.2125,-45.8667,1065.5,12,00,00,45.71,101325,45,-0.03,0.24,9.98
